Operator,Count
UC_NONE,6
TPC_MPOLY,11
SPC_MNUF,14
SPC_MPOLY,16
UC_MPOLY,2
TPC_NONE,22
TPC_MNUF,20
SPC_NONE,7
UC_MNUF,2
