GO_Name,Mean_Stationary_Probability
SPC_MPOLY,0.168723
TPC_NONE,0.110866
TPC_MNUF,0.127235
SPC_MNUF,0.146298
UC_MPOLY,0.062489
SPC_NONE,0.133571
UC_NONE,0.056581
TPC_MPOLY,0.136901
UC_MNUF,0.056975
SBX_MNUF,0.000000
SBX_MPOLY,0.000360
SBX_NONE,0.000000
