State,Stationary_Probability
SBX_MPOLY,0.759384
SBX_MNUF,0.189846
UC_MPOLY,0.030516
NONE_MPOLY,0.020254
NONE_MNUF,0.000000
SPC_MNUF,0.000000
SPC_MPOLY,0.000000
TPC_MNUF,0.000000
TPC_MPOLY,0.000000
UC_MNUF,0.000000
