State,Stationary_Probability
SBX_MPOLY,0.733987
SBX_MNUF,0.150495
NONE_MPOLY,0.069455
SPC_MPOLY,0.020371
TPC_MPOLY,0.017128
UC_MPOLY,0.008564
NONE_MNUF,0.000000
SPC_MNUF,0.000000
TPC_MNUF,0.000000
UC_MNUF,0.000000
