Operator,Count
NONE_MNUF,3
UC_MNUF,1
SPC_MNUF,5
SBX_MPOLY,24
TPC_MNUF,4
TPC_MPOLY,8
NONE_MPOLY,7
UC_MPOLY,13
SBX_NONE,3
SPC_MPOLY,20
UC_NONE,3
SPC_NONE,1
TPC_NONE,1
SBX_MNUF,7
