Operator,Count
UC_MNUF,1
TPC_MNUF,1
SBX_MNUF,3
SBX_MPOLY,49
SPC_MPOLY,18
TPC_MPOLY,11
UC_MPOLY,12
SBX_NONE,2
SPC_MNUF,2
NONE_MPOLY,1
