Operator,Count
UC_MNUF,5
TPC_MNUF,2
SBX_MNUF,6
SPC_MNUF,3
SBX_MPOLY,25
TPC_MPOLY,13
SPC_MPOLY,22
UC_MPOLY,14
NONE_MPOLY,9
SBX_NONE,1
