Operator,Count
NONE_MNUF,4
SBX_MNUF,5
SBX_MPOLY,28
TPC_MNUF,4
SPC_MPOLY,17
TPC_MPOLY,17
UC_MPOLY,15
NONE_MPOLY,6
UC_MNUF,2
SPC_MNUF,2
