Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV
1,22,SBX,MPOLY,0.5805361856380185,0.04708351780119053,171360855.424,245251197.8435582,370883.488,728229.1371818485,0.7352715074879043,0.0009308598833785986
1,23,SBX,MPOLY,0.5806081332969316,0.04753640108126727,170964624.896,244321212.61080036,371843.36,726849.7874216525,0.735272910911951,1.4034240467530879e-06
1,24,SBX,MPOLY,0.5782456437919722,0.04609323932181327,171126097.664,246390419.9030611,358447.904,725075.2422985395,0.7352830675727409,1.0156660789850669e-05
1,25,SBX,MPOLY,0.5784256019731308,0.04655051767808366,169336877.952,238231790.47970882,353154.208,698943.7662256616,0.7353084130351296,2.5345462388748352e-05
1,26,SBX,MPOLY,0.5800083562305353,0.04763088594796641,171064278.656,239260993.17744982,364241.056,713539.5218810189,0.7353090680515297,6.550164001195569e-07
1,27,SBX,MPOLY,0.5801681672046393,0.047724342278451896,172108470.016,240834652.54783893,365621.792,716646.9938376128,0.7353151479174258,6.0798658960692364e-06
1,28,SBX,MPOLY,0.5796518986906355,0.04746562052398636,171183800.064,240634711.90190318,365329.696,717954.537546458,0.7353281978687328,1.3049951307020358e-05
1,29,SBX,MPOLY,0.5798546487889733,0.0477594927619233,172122989.952,241607695.7671185,368820.0,721914.9924067459,0.7353403216348894,1.2123766156557636e-05
1,30,SBX,MPOLY,0.5810561470668879,0.04882074228851258,174757952.64,244274840.36629206,380500.64,735695.1128599023,0.735361435245929,2.1113611039624836e-05
1,31,SBX,MPOLY,0.5810515438402071,0.0485235414142359,173958069.376,244036904.279147,377378.976,734008.875021989,0.7353644732566793,3.0380107503003018e-06
1,32,SBX,MPOLY,0.5825037322994218,0.049457028484942246,177194339.968,247371352.4257467,389741.088,749041.1554286879,0.7353656430394321,1.169782752774573e-06
1,33,SBX,MPOLY,0.5826463087378457,0.04990259795064422,179198254.208,249259833.8781107,402320.416,775866.4091112474,0.7353756983608012,1.0055321369106807e-05
1,34,SBX,MPOLY,0.5826536692470948,0.049943539488513426,177220621.184,246324465.3471832,396554.144,764577.5975709247,0.7353814839075363,5.785546735137537e-06
1,35,SBX,MPOLY,0.5822692468350084,0.049655866156297586,175622624.384,243959259.98821205,390351.008,755983.1361963607,0.7353931257529319,1.1641845395593542e-05
1,36,SBX,MPOLY,0.5829310042334065,0.050183826669057616,176599034.368,245307517.01236492,394882.848,758253.626245113,0.7353982016242274,5.075871295501244e-06
1,37,SBX,MPOLY,0.5838143920317229,0.050887754309876077,181607964.544,273134135.8910538,405814.432,777886.0185829911,0.7354868236401761,8.862201594872499e-05
1,38,SBX,MPOLY,0.5843997931212666,0.05136844026054832,182552304.256,273664492.1778029,411701.408,782810.7469645325,0.735489509444939,2.6858047628142145e-06
1,39,SBX,MPOLY,0.5842329160509172,0.05151598547052944,184486138.112,274202768.11802363,417976.096,794810.1809141099,0.7360882227656532,0.0005987133207142614
1,40,SBX,MPOLY,0.5852524870709217,0.05224229686184928,187365824.512,277326953.1381622,425659.808,800144.5984792237,0.7360943510177829,6.128252129644629e-06
1,41,SBX,MPOLY,0.5863301924815566,0.05304946812918786,189366806.272,278609221.6672427,437060.64,812293.8047568351,0.7360946271582962,2.7614051334445833e-07
1,42,SBX,MPOLY,0.5872894008057796,0.05364526992935194,190024862.08,278576231.55289495,442593.312,813147.2010669063,0.7360954704135838,8.43255287596989e-07
1,43,SBX,MPOLY,0.588763127601044,0.05465033883118958,193250718.592,281224350.72581047,460678.688,835822.3687702013,0.7361022525027822,6.78208919835388e-06
1,44,SBX,MPOLY,0.5903485802104715,0.05520790252463024,195644963.84,287035796.40584046,471617.312,859690.2601410906,0.736109193490123,6.940987340886551e-06
1,45,SBX,MPOLY,0.5915464361807684,0.055909291306603284,198965316.992,290328533.2155842,483810.336,870187.3531661384,0.7361095853605859,3.9187046285693583e-07
1,46,SBX,MPOLY,0.5925898330825936,0.05672236156709395,202550273.024,294501227.99813354,500301.984,887893.2656117937,0.7361527124678815,4.312710729559299e-05
1,47,SBX,MPOLY,0.5947600979365738,0.057713134208938366,207501640.064,297363992.38137037,520006.176,912726.363345621,0.7361638533542172,1.1140886335692102e-05
1,48,SBX,MPOLY,0.5955515427335301,0.05801954126325146,209335967.744,298399843.8925806,526243.872,913575.2645506206,0.7361727101137945,8.856759577291484e-06
1,49,SBX,MPOLY,0.5956493932474827,0.05785831779215791,209149605.248,302918870.7820703,531388.704,942678.8103490376,0.7361781838818673,5.47376807280564e-06
1,50,SBX,MPOLY,0.5946161275703021,0.05722786012304326,205410481.536,303346647.8301695,511527.584,931173.3706331163,0.7361948795963255,1.6695714458170308e-05
1,51,SBX,MPOLY,0.5968183272525697,0.05838963170379541,213576891.136,316787119.1017858,548723.232,993651.964809452,0.7362141459781931,1.9266381867666382e-05
1,52,SBX,MPOLY,0.5961680786821548,0.05809145199950778,209002496.256,307868656.6159427,528631.456,950230.0240806215,0.736217492112443,3.3461342499041535e-06
1,53,SBX,MPOLY,0.5967945222549969,0.058204617878382985,208664808.96,306909068.2379458,533235.616,954244.6198798288,0.7362204744281653,2.982315722266371e-06
1,54,SBX,MPOLY,0.5986245078226817,0.058764677465690064,213105997.184,314209655.78272796,550087.328,979706.5493473414,0.7362211233369041,6.489087388539261e-07
1,55,SBX,MPOLY,0.6001009554955962,0.05918225780466196,215798157.312,315972043.0637431,563818.272,992478.3546247587,0.7362247479537503,3.6246168461095962e-06
1,56,SBX,MPOLY,0.600625208885559,0.05947081144849359,218570365.44,318305869.43579113,570607.648,995259.7086013756,0.7362254740873868,7.261336365527171e-07
1,57,SBX,MPOLY,0.6024875192130922,0.06005987303375121,220435965.184,319069687.6996598,586113.312,1005471.7892023327,0.736233399319909,7.92523252224342e-06
1,58,SBX,MPOLY,0.6033677824816425,0.06034751920838685,221984143.488,319934618.30515206,591605.792,1007203.9887134983,0.7362340153385915,6.160186823978009e-07
1,59,SBX,MPOLY,0.6027738719127488,0.06002594400207121,214050147.2,298915110.27409023,562932.768,924655.5159092293,0.7362511830948659,1.716775627447209e-05
1,60,SBX,MPOLY,0.6026787885915986,0.0600319243747136,219598277.376,320054938.04743445,573485.216,955637.9840659566,0.7363277573592215,7.65742643555889e-05
1,61,SBX,MPOLY,0.6029129743374481,0.06034331645701422,227273326.336,341023389.27838343,584982.432,982637.3815738816,0.7363331108603796,5.353501158045226e-06
1,62,SBX,MPOLY,0.6017100985902378,0.05980271326512776,221584758.016,336378165.80032825,554421.024,940676.4565397038,0.7363684786843281,3.536782394852889e-05
1,63,SBX,MPOLY,0.6038189441815418,0.06016707696308683,226889070.848,354685184.65552354,571616.672,961442.4427440807,0.7363847907183505,1.6312034022414323e-05
1,64,SBX,MPOLY,0.6050516566415906,0.060429097283009624,228808287.104,356403260.3962327,586213.92,985581.2405551763,0.7363971247532932,1.233403494271812e-05
1,65,SBX,MPOLY,0.6044652712925968,0.06008879546664095,217258565.376,310312950.61192054,558185.376,925289.242636056,0.7364363547830154,3.923002972217038e-05
1,66,SBX,MPOLY,0.6057328085562842,0.060680076472011436,224207339.008,333219531.6163091,578234.656,953660.4087232668,0.7364369192285642,5.644455488562627e-07
1,67,SBX,MPOLY,0.6066575907646736,0.061012705238870264,228438601.856,339583024.54710096,595861.152,984537.0111347755,0.7364371681731576,2.489445933839818e-07
1,68,SBX,MPOLY,0.6066442667718328,0.061086061863315756,229504586.496,340523510.02619404,601534.24,993306.5607250954,0.73643950377433,2.335601172354096e-06
1,69,SBX,MPOLY,0.6068002917536992,0.061097670994929396,230093239.808,341553683.61522305,602675.36,995940.2902844202,0.7364432640459045,3.760271574559937e-06
1,70,SBX,MPOLY,0.6079687502323635,0.06141121276410501,228616668.928,317230857.42772263,611811.872,992054.9251292365,0.7364573482337371,1.4084187832552608e-05
1,71,SBX,MPOLY,0.6092392332495011,0.06153927551275933,230935700.864,318723422.32973397,617856.544,993370.9382888534,0.7364632145676123,5.866333875226282e-06
1,72,SBX,MPOLY,0.6104481769081505,0.06172621264794554,233079896.192,319315946.8830682,630581.152,1004755.4133010431,0.7364647978822354,1.5833146230770367e-06
1,73,SBX,MPOLY,0.6113184624429219,0.061763932810119625,234201853.696,319860980.87363654,634516.896,1003333.362612288,0.7364667917411118,1.9938588764478737e-06
1,74,SBX,MPOLY,0.6125493439054104,0.062147481483630584,242611159.68,333755585.9007391,653647.136,1021290.6119003119,0.7364956631563019,2.8871415190034888e-05
1,75,SBX,MPOLY,0.6124600685599554,0.062497773232090145,247536744.96,351719700.9237441,664271.52,1042147.522632509,0.7365049865578652,9.323401563343658e-06
1,76,SBX,MPOLY,0.6136529634980157,0.06244116243360336,250421270.784,354062446.0153928,658493.216,1019451.8334560005,0.7365205789912872,1.5592433421973695e-05
1,77,SBX,MPOLY,0.6148972824494776,0.06264646324242173,258080548.864,368165412.14300174,682300.32,1061570.4478854656,0.7365210157491547,4.3675786753905044e-07
1,78,SBX,MPOLY,0.6148970185546226,0.062403842387997364,252093636.736,360435905.7997797,670196.256,1041166.2338510377,0.7365328521605738,1.1836411419108295e-05
1,79,SBX,MPOLY,0.6151589349295996,0.06258420520871444,255838663.04,368141164.0921822,678690.976,1053740.6907835314,0.7365330710760956,2.189155217102723e-07
1,80,SBX,MPOLY,0.6153548931574081,0.06269969929303425,258047690.88,373694431.4078759,689151.136,1077150.170181813,0.7365358462681837,2.7751920881335934e-06
1,81,SBX,MPOLY,0.61759500599496,0.06267232828678591,261022147.84,374833096.2863707,702678.304,1077589.104782968,0.7365360949039083,2.4863572456457206e-07
1,82,SBX,MPOLY,0.618714149432562,0.0628199625733434,267251876.48,382394070.97686714,723915.552,1100423.3777713745,0.7365401896615867,4.09475767848555e-06
1,83,SBX,MPOLY,0.6178371607662028,0.06267254221564789,264805827.968,382081185.3263569,713367.968,1097809.9371148814,0.7365447642836842,4.574622097464065e-06
1,84,SBX,MPOLY,0.6180557497301356,0.06272540677251587,265646140.544,382618979.6266796,711894.176,1093186.9083211,0.7365449806573803,2.1637369607141466e-07
1,85,SBX,MPOLY,0.6184512329575365,0.0627935183850833,267468560.64,389214476.3374695,724362.656,1120687.1128110525,0.7365478199172577,2.839259877429612e-06
1,86,SBX,MPOLY,0.6193202665170714,0.06301720824624733,273402695.296,403638007.12259406,745271.712,1148956.3313603865,0.7365729187833273,2.5098866069606096e-05
1,87,SBX,MPOLY,0.6211020938229707,0.06282091362901088,278904221.44,417594598.6101303,757255.328,1158210.7432002337,0.7365764880274215,3.569244094170365e-06
1,88,SBX,MPOLY,0.6220869518206963,0.0631158691698388,284679470.08,422959449.339343,779339.168,1184230.3288898512,0.7365766918260335,2.0379861198627225e-07
1,89,SBX,MPOLY,0.6246780145081767,0.06288269050332446,293926311.168,437637554.0529526,809525.152,1222545.2384674044,0.7365768504287232,1.586026897593129e-07
1,90,SBX,MPOLY,0.6247437415318224,0.06284747728304088,292842551.808,433765563.1262912,803253.28,1206885.6325317412,0.7365945372336674,1.768680494418362e-05
1,91,SBX,MPOLY,0.6240777382116266,0.06276314684952033,278118899.712,397896109.51099586,767657.632,1132494.3957604398,0.7366491198555822,5.458262191482266e-05
1,92,SBX,MPOLY,0.6253555736878681,0.0626683146905856,280627107.712,399237614.8123758,777753.888,1129943.2904149117,0.7366557669620348,6.647106452595253e-06
1,93,SBX,MPOLY,0.6267987685527521,0.06224691403934558,276518114.56,386233067.9163964,769736.224,1078783.6575749717,0.7370491125688958,0.0003933456068609953
1,94,SBX,MPOLY,0.6264841678406146,0.06214249756769399,273200080.64,383975766.6432864,765395.616,1080042.8790472706,0.7370543042513091,5.19168241330803e-06
1,95,SBX,MPOLY,0.6270163185034132,0.062084077441666025,274523411.584,384970185.7828441,767228.448,1084231.1145395802,0.7370585001496183,4.195898309133916e-06
1,96,SBX,MPOLY,0.6274202239201729,0.062285838252933164,279341842.688,399810999.2653848,781604.128,1101204.911762365,0.7370971159165969,3.8615766978611354e-05
1,97,SBX,MPOLY,0.6265935577831665,0.06224627239527911,274571698.56,397974317.053248,755562.528,1075591.0492033071,0.7371028256592502,5.7097426533481155e-06
1,98,SBX,MPOLY,0.6276170037520215,0.062086344277610964,277354094.208,401433753.2664715,766981.28,1089691.500019215,0.7371034177633369,5.921040866496696e-07
1,99,SBX,MPOLY,0.6280110543493314,0.06154153637421993,259065864.704,330731925.67475355,725387.04,976314.2639131888,0.7371693607810446,6.59430177076814e-05
1,100,SBX,MPOLY,0.6275378177753134,0.06135561513416411,257418609.536,332462202.6238789,722495.776,991691.3485572384,0.7371697257979903,3.650169457802832e-07
1,101,SBX,MPOLY,0.6284682991917063,0.06153777684418829,260405140.48,334804722.83347386,734394.272,994663.4542659728,0.7371858705833285,1.614478533817909e-05
1,102,SBX,MPOLY,0.6291842346112622,0.06169318533874978,262141805.184,335678621.5484158,744882.08,997603.0686564015,0.73718709026248,1.219679151454045e-06
1,103,SBX,MPOLY,0.6295854117382854,0.0615510225892634,263524570.88,335893848.46422744,748935.2,999143.7691420211,0.7371874087862547,3.185237746894387e-07
1,104,SBX,MPOLY,0.6298047573084445,0.061481760973921905,263459413.12,334322014.9505073,746989.088,991808.6757802935,0.7371945178522441,7.109065989441277e-06
1,105,SBX,MPOLY,0.6311356093021139,0.06135962547427042,270203866.496,356621641.1611467,769578.016,1032542.0028243158,0.7371953100536424,7.922013982586407e-07
1,106,SBX,MPOLY,0.6313943967537159,0.06123129156962609,266968809.728,335673460.2858083,758894.368,994865.9514824175,0.7371954724757445,1.6242210210126728e-07
1,107,SBX,MPOLY,0.6300651307558031,0.06142820561306373,261409785.728,328006147.1872086,742296.608,981637.4667404357,0.7372286292236845,3.315674794002188e-05
1,108,SBX,MPOLY,0.6294586340937522,0.06110858243652735,250990453.504,318614663.0406493,724483.36,970369.4307081382,0.7372501827723226,2.1553548638086895e-05
1,109,SBX,MPOLY,0.6304826708848466,0.06114537452534007,254260872.96,323106273.38266635,733002.272,981116.792192846,0.7372514916719224,1.3088995998167263e-06
1,110,SBX,MPOLY,0.6308412285379145,0.06127892902175831,260379034.496,341892516.8789217,749954.208,1009520.0281474551,0.7372515043502421,1.2678319727399412e-08
1,111,SBX,MPOLY,0.632483836709479,0.060740096229858605,259711141.504,338080266.089538,752262.944,990575.1658099433,0.7372541344652523,2.63011501022703e-06
1,112,SBX,MPOLY,0.6322471214150173,0.060514127446974375,253252928.0,318774891.3919343,739895.968,969160.1317963596,0.7372554059265279,1.2714612755981847e-06
1,113,SBX,MPOLY,0.6330057355864662,0.06038366999090016,255606803.584,319369175.98728466,744541.728,966453.5300467646,0.7372592373818604,3.831455332448108e-06
1,114,SBX,MPOLY,0.6336965856372484,0.060634035804612234,258412100.992,319467300.3635938,755761.056,968541.7095309871,0.7372626016461767,3.3642643163522834e-06
1,115,SBX,MPOLY,0.6331099996482848,0.060745751689752256,257246625.664,319690474.4485085,749714.464,966851.8598886114,0.7372636234157092,1.0217695324277187e-06
1,116,SBX,MPOLY,0.6350233230982666,0.05994692715247088,259233512.32,321373518.7438359,757317.408,967327.0651780625,0.7372645050634232,8.816477140571877e-07
1,117,SBX,MPOLY,0.6346638573522354,0.05990528462220616,258566198.144,320005954.82372814,752967.2,966433.1828570674,0.7372646290738383,1.2401041504794819e-07
1,118,SBX,MPOLY,0.6353080973039313,0.05994753252210954,260382738.688,323863258.38676775,762899.232,983408.286577802,0.7372698778535289,5.248779690658623e-06
1,119,SBX,MPOLY,0.6362018587327858,0.05981479708597599,261167377.152,319936583.44053406,768359.84,968848.1096790427,0.7372698841722232,6.318694234508371e-09
1,120,SBX,MPOLY,0.6365201127371365,0.05993896032607177,263271850.752,320760357.51969045,774365.856,971321.9236850888,0.7372701081211994,2.2394897625233057e-07
1,121,SBX,MPOLY,0.6368369501855546,0.05991339628520565,263877227.136,320972013.98876786,774318.752,968347.239699939,0.7372701085878144,4.666149688858923e-10
1,122,SBX,MPOLY,0.6382107397948975,0.059371489681184865,266831585.92,324410437.2102183,785119.52,976697.857379492,0.7372714604628999,1.3518750855423534e-06
1,123,SBX,MPOLY,0.6390845363103438,0.05895371212011124,266706790.272,324935706.63476586,789969.056,986548.2630741602,0.7372714708227152,1.0359815227900526e-08
1,124,SBX,MPOLY,0.639264343358286,0.058721217532778244,265519950.208,320841659.589203,779740.704,958911.127781227,0.7372782921007761,6.82127806095334e-06
1,125,SBX,MPOLY,0.6407262612671892,0.05824410886347911,269105023.104,323943173.34816426,793569.952,968934.5657934771,0.7372784385519243,1.4645114820854843e-07
1,126,SBX,MPOLY,0.6418294869629073,0.05784653629449694,268781048.192,321967766.6066504,798476.704,965292.1764117315,0.7372805781796239,2.1396276995711005e-06
1,127,SBX,MPOLY,0.6422027537891078,0.05777888020349307,271777321.728,326755567.93778473,802427.424,977100.3477887097,0.7372832440509968,2.66587137287555e-06
1,128,SBX,MPOLY,0.6433585999864652,0.057330894655160156,273850822.656,327733708.1372183,816626.848,989192.090025253,0.7372837205338802,4.7648288348245416e-07
1,129,SBX,MPOLY,0.6431226296993575,0.057516379179968234,271873933.952,322992857.3784218,806035.104,960058.1666651529,0.7372843375858246,6.170519443182698e-07
1,130,SBX,MPOLY,0.6437482532364375,0.05747815512813952,274702878.848,328640939.4100538,826841.888,995563.6635887144,0.7372874444268336,3.106841009015149e-06
1,131,SBX,MPOLY,0.6433269115969116,0.05718982244353983,272885223.168,330812155.02787274,814673.44,998316.0085530097,0.7372919101689035,4.465742069914569e-06
1,132,SBX,MPOLY,0.6433752414432329,0.05748884828742096,271959055.36,323241522.60121125,809583.264,959148.3400358343,0.7372938485357545,1.938366851028661e-06
1,133,SBX,MPOLY,0.6447655197333616,0.05688622735335366,277753670.912,330713895.96282893,822937.504,979547.7169501204,0.7372953603075295,1.5117717749868476e-06
1,134,SBX,MPOLY,0.6453816918810765,0.05667456176593798,276777785.856,325906276.01955336,822105.12,959976.8189779375,0.737295611738748,2.5143121851201045e-07
1,135,SBX,MPOLY,0.6436420561620144,0.05667164356237418,267859361.92,322304019.8340463,787265.44,942298.5019051625,0.7372988621648174,3.250426069412171e-06
1,136,SBX,MPOLY,0.6433363620132967,0.057376591468087726,272310171.52,328189945.67624825,804058.912,971172.1406510206,0.7372992939966817,4.3183186426709597e-07
1,137,SBX,MPOLY,0.6448756418898547,0.05675519018334565,271642503.04,323009979.4826105,806105.376,944229.2718536727,0.7373005099027046,1.2159060228666974e-06
1,138,SBX,MPOLY,0.6452175183344899,0.0563551380177328,276339465.6,344925456.4711181,817141.152,989875.2056113438,0.7373007675134734,2.5761076882790945e-07
1,139,SBX,MPOLY,0.6454146100209072,0.056332491270819754,272969470.464,327828704.4478956,813514.656,970444.1252781892,0.7373018236305364,1.0561170630252192e-06
1,140,SBX,MPOLY,0.6445969371549429,0.05655306407267157,274759985.024,339208061.9816974,817686.56,1020270.9327568085,0.7373065217943611,4.698163824645718e-06
1,141,SBX,MPOLY,0.6445372189228654,0.05696428838576099,273618194.944,330355976.12251043,818937.632,997215.7288512466,0.7373086129813292,2.0911869681450312e-06
1,142,SBX,MPOLY,0.6431373133032602,0.05710912897050241,273667199.616,344157585.5196052,805340.192,1001842.1567074498,0.7373099463197703,1.3333384411007287e-06
1,143,SBX,MPOLY,0.6416266199888669,0.05749222620536463,268026130.048,329048364.6122372,781581.216,974828.407301555,0.7373131227514508,3.176431680462777e-06
1,144,SBX,MPOLY,0.6419004437381789,0.057772119951567974,268009739.264,324221687.04290277,790441.888,965164.0357307356,0.7373133951845715,2.724331207293318e-07
1,145,SBX,MPOLY,0.6419967050939344,0.05790142365336279,273483155.84,331346970.72956216,807649.696,998386.3998390759,0.7373133992982751,4.1137035999838645e-09
1,146,SBX,MPOLY,0.6429625820253841,0.05710761517805317,277340454.784,363279977.1707461,805825.44,1009926.5756833262,0.7373138484993383,4.49201063235094e-07
1,147,SBX,MPOLY,0.6422783766260224,0.057057028655878146,272058516.864,346779999.7826855,798069.664,1004270.4349783305,0.7373183704629257,4.521963587356126e-06
1,148,SBX,MPOLY,0.6414197734667654,0.05733253848792709,265118916.48,327661388.41936797,783488.16,981029.2420621741,0.7373262531431232,7.882680197468517e-06
1,149,SBX,MPOLY,0.6438043680110181,0.056302687346814005,265804420.992,324424024.0282301,796184.352,967267.1170024276,0.7373262536548257,5.117025692058519e-10
1,150,SBX,MPOLY,0.6430929842256599,0.05662582953923722,268431879.296,329037820.45794445,793817.632,973095.5964661307,0.7373268399710913,5.863162655384002e-07
1,151,SBX,MPOLY,0.6425735943428793,0.05714216984004749,268373871.488,328111668.8909949,786688.032,958866.6973184994,0.7373307476056297,3.907634538391491e-06
1,152,SBX,MPOLY,0.6430676842953699,0.05713294927470747,270837625.984,343257849.2560993,797988.64,983823.110037275,0.7373308992898853,1.5168425560041499e-07
1,153,SBX,MPOLY,0.6416089265355897,0.05682433119174998,254337624.96,309245232.802892,740279.456,894655.2139876842,0.7375348294802043,0.00020393019031905713
1,154,SBX,MPOLY,0.6419974321263298,0.05672104175171821,251805973.888,305086745.19231147,740074.784,886822.3206795611,0.737537079300202,2.249819997635072e-06
1,155,SBX,MPOLY,0.642345006959544,0.056646388447793454,252453115.264,305770333.905711,742261.024,891086.041151162,0.7375401381387331,3.0588385311336452e-06
1,156,SBX,MPOLY,0.6433388987268495,0.05623098920420434,254580461.696,309450541.3030993,757688.992,906911.8548836722,0.737544760432838,4.622294104916769e-06
1,157,SBX,MPOLY,0.644980605539686,0.05573338984703516,256647487.232,309521819.29952663,766744.864,899287.807406389,0.7375454286506226,6.682177845496184e-07
1,158,SBX,MPOLY,0.6438247693896109,0.05629643555736661,253970180.608,308312256.8170623,764064.928,907138.4109683166,0.7375475378897306,2.1092391080390627e-06
1,159,SBX,MPOLY,0.6454216740390437,0.055671669856785296,256786209.664,310364642.4838284,782218.4,923280.2342784536,0.7375475463830701,8.493339476167705e-09
1,160,SBX,MPOLY,0.6467447768167272,0.054550844427670026,258102867.2,314646002.8970922,779843.616,927446.8404976267,0.7375478627989948,3.164159246837883e-07
1,161,SBX,MPOLY,0.6467803452744781,0.0545284481369306,258519110.016,311429745.8695914,774889.376,910213.2373128829,0.7375490865440997,1.2237451049168513e-06
1,162,SBX,MPOLY,0.6480532045097057,0.05427892060492112,265856178.432,318770176.2800588,809589.664,964731.5944340476,0.7375628722790037,1.3785734904070424e-05
1,163,SBX,MPOLY,0.6535331704677256,0.05193177608618836,282677968.512,330113270.6019925,889910.176,1033642.6413799213,0.737562899867517,2.758851325168621e-08
1,164,SBX,MPOLY,0.6531392120556835,0.05241785017004734,283656359.168,333270582.2508575,903775.392,1067919.771366826,0.7375637187042966,8.188367796035934e-07
1,165,SBX,MPOLY,0.6506617394972166,0.052435414618485846,261361829.632,306761703.24035525,808370.08,928854.4158774706,0.737587833961748,2.4115257451384764e-05
1,166,SBX,MPOLY,0.6535503973784874,0.051422659795342794,270616452.608,312472778.1984178,853875.232,959659.0956765248,0.7375884122596335,5.782978854673715e-07
1,167,SBX,MPOLY,0.6529190689593865,0.05212595030393733,274885351.68,319851826.409354,875924.512,1014516.1188170046,0.7375955789539768,7.166694343307967e-06
1,168,SBX,MPOLY,0.6564913492147705,0.05025413171301832,290768910.848,345265001.66387004,949314.08,1091621.5645001724,0.7376059594001527,1.0380446175961566e-05
1,169,SBX,MPOLY,0.6522615562602294,0.051666547191169004,267948781.824,312475457.6446419,829238.432,947006.79094346,0.7376062284422829,2.6904213012990397e-07
1,170,SBX,MPOLY,0.6576929956480011,0.048596246837898725,277474132.096,318076225.64034677,891939.488,991535.2611466405,0.7376082794436234,2.0510013405417027e-06
1,171,SBX,MPOLY,0.6624166765084577,0.04597254238564534,294619780.736,323030032.0184974,964839.328,1019754.6330409637,0.737618113095047,9.833651423596379e-06
1,172,SBX,MPOLY,0.6681363365265028,0.041527218532870114,308332107.008,321948535.8408043,1022956.064,999621.2290312034,0.7376181566441015,4.3549054473679405e-08
1,173,SBX,MPOLY,0.6693784367018397,0.04019298472337687,307361354.624,331266991.51305765,1019713.568,971854.1781125681,0.7378673568723525,0.00024920022825103416
1,174,SBX,MPOLY,0.6600226754727199,0.04682795254689991,281968012.928,326980937.6669536,878191.648,922904.9491149134,0.7378690502150095,1.6933426569831767e-06
