Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV
1,21,SBX,MNOUNIF,0.6561968411658654,0.028261456791117367,567974978.56,758620431.4821211,1691728.8,1293306.5425538064,0.7172442903280533,0.0017356754143837971
1,22,SBX,MNOUNIF,0.6562282520644467,0.0283919774638162,567401761.28,758920370.426156,1704518.56,1295807.040376431,0.7172847772481332,4.048692007996291e-05
1,23,SBX,MNOUNIF,0.658815893584839,0.028045618003716664,621864471.04,790509056.2462305,1809360.8,1397106.318342537,0.7173012712012505,1.649395311731361e-05
1,24,SBX,MNOUNIF,0.658714082565298,0.02752266426362403,582549233.92,765482075.1320032,1743778.72,1304763.3908108708,0.7173674785427302,6.620734147966267e-05
1,25,SBX,MNOUNIF,0.6595703637165953,0.02669028416582139,595698365.44,774804662.7664253,1736755.36,1296550.1833807097,0.7173811164176449,1.3637874914707027e-05
1,26,SBX,MNOUNIF,0.6617109179392888,0.02367335721021838,602620920.32,772531251.5233333,1753556.64,1283252.4128905237,0.71738449909369,3.382676045049493e-06
1,27,SBX,MNOUNIF,0.6630052509832518,0.022068184860085126,606528961.28,772035126.0717529,1752268.96,1282323.2049516528,0.7173985934646872,1.4094370997197458e-05
1,28,SBX,MNOUNIF,0.6634146333192755,0.022437223812715103,609066364.16,773939830.196517,1779018.4,1286128.361752061,0.7193879018315246,0.0019893083668374167
1,29,SBX,MNOUNIF,0.6634043942302696,0.022815826345339425,610844276.48,775251999.8079104,1783995.04,1306758.891391996,0.7193887411878537,8.393563291075878e-07
1,30,SBX,MNOUNIF,0.6637931176602219,0.022966674832317117,616541699.84,775237268.511187,1784321.44,1306674.8692110388,0.7193984970700176,9.755882163897667e-06
1,31,SBX,MNOUNIF,0.6628344524525474,0.024092441702992427,618593200.64,779477143.4839174,1758145.44,1319451.5347199102,0.7193986102654233,1.1319540571541609e-07
1,32,SBX,MNOUNIF,0.6631229088796116,0.02444411008819435,633432691.2,791778071.533841,1776688.8,1379519.866625834,0.7202541271988163,0.0008555169333930301
1,33,SBX,MNOUNIF,0.6640198771344141,0.023883752578952536,649362501.12,790231050.3576412,1806314.4,1351370.6267012912,0.7202541400649767,1.2866160359337186e-08
1,34,SBX,MNOUNIF,0.6637098621605798,0.023731339024389505,632726225.92,784585121.038278,1782089.12,1348120.0479489744,0.7202544048784757,2.6481349901796847e-07
1,35,SBX,MNOUNIF,0.6615235482076742,0.025764812504886294,568111783.68,661625135.2199528,1674387.36,1325983.1142558907,0.7202736421806717,1.923730219599573e-05
1,36,SBX,MNOUNIF,0.6637191288486791,0.024415125472809007,570476042.24,667537242.0571098,1758009.76,1342176.1610023412,0.7205744786718818,0.00030083649121015466
1,37,SBX,MNOUNIF,0.665240275211755,0.02302881743848315,578746292.48,656128722.1775353,1796042.4,1304414.5929035903,0.7205940363378589,1.955766597705466e-05
1,38,SBX,MNOUNIF,0.6651360305051146,0.02268572749147447,559471589.12,631513390.5607023,1743192.48,1247258.692403372,0.7205940363378589,0.0
1,39,SBX,MNOUNIF,0.6657806042078175,0.022396234457737887,556911217.92,630453315.5978801,1765200.8,1236319.5430960718,0.7205941235776743,8.723981537173131e-08
1,40,SBX,MNOUNIF,0.6672142326506756,0.02269280624571149,572532389.12,624870014.4875699,1830988.96,1271806.6575039614,0.7206653084911088,7.118491343449662e-05
1,41,SBX,MNOUNIF,0.6673943895024386,0.022773567562903684,580995605.76,623887019.9207972,1869531.04,1300561.2521710303,0.72066576201157,4.5352046118551925e-07
1,42,SBX,MNOUNIF,0.66721010790091,0.022874731061870567,567421039.36,627651724.7248638,1884152.48,1304088.214141271,0.7207103175622942,4.455555072424566e-05
1,43,SBX,MNOUNIF,0.6677504830805714,0.023122341818752157,573751240.96,630647064.6636508,1945743.52,1330901.0217759432,0.720725200757445,1.4883195150749984e-05
1,44,SBX,MNOUNIF,0.6672901169411242,0.02327775291798075,561487642.88,631269598.0965873,1939797.92,1336403.3295575979,0.7207345903569098,9.389599464837417e-06
1,45,SBX,MNOUNIF,0.6673021113273271,0.02338039273227461,569725569.28,631483270.6267205,1934488.48,1339071.5435722207,0.7207345903569098,0.0
1,46,SBX,MNOUNIF,0.6672373585126391,0.02375575179519152,595038099.2,677741244.1242727,1931591.84,1347607.4680120673,0.7207383427451433,3.7523882334689063e-06
1,47,SBX,MNOUNIF,0.6672373585126391,0.02375575179519152,595038099.2,677741244.1242727,1931591.84,1347607.4680120673,0.7207383427451433,0.0
1,48,SBX,MNOUNIF,0.6672803842022623,0.0237432969710037,607003311.36,688925713.3841493,1940261.28,1341599.147871748,0.7207383610324903,1.828734708109181e-08
1,49,SBX,MNOUNIF,0.6687103940071342,0.020337687079007717,607785561.6,688542880.15239,1939575.2,1330583.5557780205,0.7207488443089147,1.0483276424388954e-05
1,50,SBX,MNOUNIF,0.6692120167505035,0.020249282824633834,617181606.4,687778682.2528187,1934544.8,1333711.490726296,0.7207490673066795,2.2299776480938505e-07
1,51,SBX,MNOUNIF,0.6687242058962365,0.021642088167743434,642603959.04,721430299.2026913,1954686.88,1398956.9770990477,0.72095169281239,0.00020262550571048532
1,52,SBX,MNOUNIF,0.6687869979537118,0.021727726101763774,662314476.8,741028424.0773214,1949871.52,1398610.5906092122,0.72095169281239,0.0
1,53,SBX,MNOUNIF,0.6695249191321758,0.021715196200645877,677085553.92,749892649.0611119,2033966.24,1458187.664748849,0.7213418076612617,0.0003901148488716366
1,54,SBX,MNOUNIF,0.6683482952961451,0.024667048384090944,673021957.12,751635726.230469,2021445.28,1468241.75899234,0.7224630225667021,0.0011212149054404819
1,55,SBX,MNOUNIF,0.6679842714499964,0.02456785516001605,670200468.48,751821773.4197311,1988248.48,1458811.8264432356,0.7224663771413711,3.354574668934518e-06
1,56,SBX,MNOUNIF,0.6693511011861601,0.024264670374833718,693296532.48,747602744.7444179,2059783.84,1455739.1787577248,0.7224705028284986,4.1256871274875095e-06
1,57,SBX,MNOUNIF,0.6694261539239434,0.02427255838740319,688773762.56,748672779.0732163,2063890.08,1461346.6639733617,0.7224705028284986,0.0
1,58,SBX,MNOUNIF,0.6695418428829395,0.024228731954009066,693417802.24,747053649.7862829,2063744.16,1461452.4921614025,0.7224705028284986,0.0
1,59,SBX,MNOUNIF,0.6695877362242816,0.02444689366787071,690553530.88,755157907.034228,2056503.2,1471522.1619277364,0.7224710707984923,5.679699937033433e-07
1,60,SBX,MNOUNIF,0.6696247481628993,0.024343737173412962,690532241.92,755236168.2611291,2068114.08,1469964.720922456,0.7224714233313287,3.5253283647840306e-07
1,61,SBX,MNOUNIF,0.668217811751929,0.025365580604422133,677191304.96,757920709.137661,1973775.52,1423291.3570463953,0.7225218879474564,5.046461612767672e-05
1,62,SBX,MNOUNIF,0.6686489434865386,0.025511010504665442,699595682.56,772730018.7378367,2045220.0,1537828.8209209242,0.7225218879474564,0.0
1,63,SBX,MNOUNIF,0.6676970885277892,0.027317358454378743,696970135.04,774100138.7152966,2049580.96,1536940.9227120338,0.7225226265015693,7.385541128668294e-07
1,64,SBX,MNOUNIF,0.6670019382072049,0.02847932275300777,696738373.12,774252129.7190641,2039463.84,1544265.5272102319,0.7225227590414622,1.3253989294970125e-07
1,65,SBX,MNOUNIF,0.6659377122214271,0.029832119762805396,676271944.96,756936031.3035209,2008103.84,1555053.9605721643,0.7225389344994625,1.6175458000255993e-05
1,66,SBX,MNOUNIF,0.6651097430841132,0.030724566697859224,669978129.92,759063891.327581,1997899.68,1562864.143717239,0.722548379327096,9.444827633542374e-06
1,67,SBX,MNOUNIF,0.6652600061996577,0.030804526626552756,667708618.24,757332536.9054947,2016606.88,1581380.3531979097,0.722548381180275,1.853178943633793e-09
1,68,SBX,MNOUNIF,0.6653565467461173,0.031453256976525415,688642927.36,764615557.6929892,2034927.52,1576688.4704513347,0.722548381180275,0.0
1,69,SBX,MNOUNIF,0.6643614138658259,0.03176602706221209,659087079.68,745692303.930308,1959570.08,1577558.002045894,0.7225652899378893,1.6908757614286785e-05
1,70,SBX,MNOUNIF,0.6639776880032406,0.031998030586230915,657914755.84,759404002.2440592,1936408.48,1579512.4698784526,0.7225767642787696,1.1474340880335276e-05
1,71,SBX,MNOUNIF,0.6638921890036363,0.03189494897427134,667551543.04,764761922.9925497,1919945.12,1577279.6366238254,0.7225805048503019,3.740571532295789e-06
1,72,SBX,MNOUNIF,0.6651241733255052,0.02876220010099616,632765747.2,754191363.2162744,1871888.8,1557486.9453767107,0.7229469248531234,0.0003664200028214992
1,73,SBX,MNOUNIF,0.663989207399005,0.028760896128594077,625720924.16,757052243.1473079,1888841.12,1572021.0287202224,0.7229469248531234,0.0
1,74,SBX,MNOUNIF,0.6661022983613532,0.02484679857034819,640047568.64,753950414.7448703,1923276.96,1555295.8672416378,0.7229469248531234,0.0
1,75,SBX,MNOUNIF,0.6664173892248794,0.024888657388562083,642435677.44,753155366.9674265,1967895.2,1595538.1377484896,0.7229770791206794,3.015426755603734e-05
1,76,SBX,MNOUNIF,0.6660585911783944,0.026164598084491543,662713162.24,769821478.122477,1991801.76,1696379.7277959036,0.7230402647002994,6.318557961992877e-05
1,77,SBX,MNOUNIF,0.6665888387945387,0.0255469246303488,653081146.88,780923598.4099629,1935357.6,1615320.9014602643,0.7230593556412468,1.9090940947430468e-05
1,78,SBX,MNOUNIF,0.6659569306798017,0.025732127458906923,625347916.8,744426098.1028093,1901703.84,1617421.5786785504,0.7230593556412468,0.0
1,79,SBX,MNOUNIF,0.6656122825330051,0.025936217132471465,629805954.56,743931059.9239687,1883724.96,1626196.611086383,0.7230593556412468,0.0
1,80,SBX,MNOUNIF,0.6655546400821525,0.025885902172401446,622537274.88,744754571.1970122,1897410.72,1623395.1138196152,0.7230593556412468,0.0
1,81,SBX,MNOUNIF,0.6657952416846983,0.025953078199717892,616198730.24,744823411.5263362,1916661.92,1627676.7602386393,0.7230593556412468,0.0
1,82,SBX,MNOUNIF,0.6662367354082412,0.025965948064665907,622119045.12,744360010.0377412,1944105.12,1632405.8302043476,0.7230628701383262,3.514497079359913e-06
1,83,SBX,MNOUNIF,0.6668810195366588,0.02570942458617849,625193216.0,742784445.6154635,1965025.44,1627524.143055238,0.723063295151029,4.2501270280936865e-07
1,84,SBX,MNOUNIF,0.6670506015200403,0.025750277414339783,627158097.92,742152534.2746192,1974219.68,1624605.6771012645,0.723063295151029,0.0
1,85,SBX,MNOUNIF,0.666421623912355,0.02595983799655889,624019694.08,743426403.8522588,1942551.2,1628718.2019224807,0.7230633061891344,1.1038105429683753e-08
1,86,SBX,MNOUNIF,0.6666791575977132,0.026174863185756823,648403553.28,770119381.9522948,1990606.24,1705385.8864172478,0.7230633061891344,0.0
1,87,SBX,MNOUNIF,0.6668106185046436,0.026257182710855222,638705643.52,767486165.6592677,1997303.2,1696584.4837269487,0.7230637570582785,4.5086914413072776e-07
1,88,SBX,MNOUNIF,0.6665303764232516,0.026218334978630808,628344527.36,768764776.2759383,2007835.04,1701526.8026100437,0.7230644539645341,6.969062555928218e-07
1,89,SBX,MNOUNIF,0.6673555119644586,0.02584489249564095,630395944.96,768254041.662085,2035684.0,1699600.7167004372,0.7230846793707146,2.022540618051849e-05
1,90,SBX,MNOUNIF,0.666943446399155,0.025813113796334657,618935365.12,758987774.517548,2015451.04,1686277.3985769358,0.7230848052667662,1.258960515837515e-07
1,91,SBX,MNOUNIF,0.6669876018817743,0.025824561602706093,612097425.92,753257778.1510518,2020577.44,1684105.7061097817,0.7230848125061791,7.2394128469710495e-09
1,92,SBX,MNOUNIF,0.6671780089122809,0.02648044227957875,627429844.48,756859611.0177274,2054886.56,1701858.3567555577,0.7230883881232433,3.5756170642109453e-06
1,93,SBX,MNOUNIF,0.6667708359951722,0.026943220554762264,631778608.64,756293708.2599543,2043488.16,1707044.4064220865,0.723088455036903,6.691365972422147e-08
1,94,SBX,MNOUNIF,0.6671273350339217,0.026831200625422224,634560322.56,755129115.7038729,2054180.0,1700898.0457519728,0.723088455036903,0.0
1,95,SBX,MNOUNIF,0.6667520520550889,0.027134636126422026,629413647.36,730851042.8728142,2023664.8,1712827.2501283018,0.72310620623632,1.7751199417048724e-05
1,96,SBX,MNOUNIF,0.6666333517827985,0.027227008762138374,632501283.84,730074691.5672268,1992978.08,1717587.6591955803,0.7231069218730529,7.15636732873115e-07
1,97,SBX,MNOUNIF,0.6671527837384637,0.02697377658898329,633787077.12,729988637.0285851,2008009.12,1715897.257230242,0.7231206696357675,1.374776271456657e-05
1,98,SBX,MNOUNIF,0.6669431229843132,0.027062342243535716,626173194.24,732265166.3055154,2001632.16,1719465.4119707712,0.7231206696357675,0.0
1,99,SBX,MNOUNIF,0.6665007428733936,0.027049595153548513,621411714.56,731331442.8079623,1965730.72,1719843.3992660502,0.7231206722354125,2.599645054779387e-09
1,100,SBX,MNOUNIF,0.6667420556398669,0.02695365975619727,626918287.36,729259675.1406627,1965559.2,1721257.6311824091,0.7231206722354125,0.0
1,101,SBX,MNOUNIF,0.6664278789701201,0.026884821271178635,612971822.08,727647027.392271,1926526.88,1716629.2194928601,0.7232586228054059,0.0001379505699933281
1,102,SBX,MNOUNIF,0.666269089241592,0.02684621273959796,606409274.88,726656495.8929693,1892364.96,1725360.2499200557,0.7232655444057259,6.9216003200089915e-06
1,103,SBX,MNOUNIF,0.665008678668844,0.028079967039801177,598682853.12,729247347.98695,1863351.2,1738646.7462489093,0.7234169220761411,0.0001513776704151759
1,104,SBX,MNOUNIF,0.6656730285861201,0.027939432923173236,614950091.52,731229093.1600369,1877185.44,1732354.647562215,0.7234169790009023,5.692476123808632e-08
1,105,SBX,MNOUNIF,0.6665226944145792,0.027727394367121922,622781328.64,730014979.717586,1897866.4,1727608.9993901288,0.7234180352076803,1.0562067780384155e-06
1,106,SBX,MNOUNIF,0.6665417644445109,0.027746001210036106,621241731.84,730716502.3426498,1919764.64,1731369.0923083243,0.7234180352076803,0.0
1,107,SBX,MNOUNIF,0.6665416551326409,0.027742878286460798,623318152.96,729763626.7541935,1910852.0,1735621.600468858,0.7234180352076803,0.0
1,108,SBX,MNOUNIF,0.666097968731592,0.027966319190757274,617347037.44,731302014.2927784,1902082.72,1740685.4948336075,0.7234180352076803,0.0
1,109,SBX,MNOUNIF,0.6658350981815461,0.027976963021687663,609489363.2,728820749.0324297,1885518.24,1747827.7718613194,0.7234202496749998,2.2144673195167996e-06
1,110,SBX,MNOUNIF,0.6658981633007902,0.027953473712963164,609205223.68,728967684.9122854,1885068.96,1748134.398395466,0.7234202496749998,0.0
1,111,SBX,MNOUNIF,0.665888578577215,0.02796344593534635,608859971.84,729152377.1937933,1886118.56,1747277.2102364546,0.7234202496749998,0.0
1,112,SBX,MNOUNIF,0.6658518555880092,0.027967171113254613,605396227.84,730149963.5060021,1894003.36,1744538.4255008174,0.7234202496749998,0.0
1,113,SBX,MNOUNIF,0.666059935458835,0.028072937646688927,618407591.68,737138413.2627063,1907845.28,1748451.1654777327,0.7234202496749998,0.0
1,114,SBX,MNOUNIF,0.6657678028593266,0.02839544585630274,618484560.64,737394771.2107359,1902041.76,1753858.3631855624,0.7234202496749998,0.0
1,115,SBX,MNOUNIF,0.6660146146458393,0.028607458989815742,649127765.76,793901803.8483149,1942489.76,1777857.4596279261,0.7234234044138182,3.15473881840056e-06
1,116,SBX,MNOUNIF,0.6669314546007338,0.02755269215623659,653839658.24,791382556.5400889,1952281.76,1771352.3395972305,0.7234234558253385,5.14115202632226e-08
1,117,SBX,MNOUNIF,0.6678238131251846,0.027055888905299055,659340455.68,790109422.2298712,1996103.84,1781737.8654330876,0.7234234558253385,0.0
1,118,SBX,MNOUNIF,0.6672245459546005,0.02725395445950578,653460529.92,791835424.7491137,1977341.6,1789415.9410113688,0.723424188379782,7.325544434388931e-07
1,119,SBX,MNOUNIF,0.6686208057514422,0.026192094337402997,665903307.52,790517268.1052904,2022951.84,1784993.9828233295,0.723424188379782,0.0
1,120,SBX,MNOUNIF,0.6686504691526229,0.02617600084733317,663985386.24,788847161.0132998,2004920.48,1769240.4827912147,0.723424188379782,0.0
1,121,SBX,MNOUNIF,0.6677887541883644,0.02754016748638007,659043581.44,789575928.7439907,1996642.72,1775608.9952798402,0.7234390262101127,1.4837830330738377e-05
1,122,SBX,MNOUNIF,0.6683399292909682,0.027311413727095408,656980500.48,790229974.9078043,2007041.44,1768995.5119427086,0.7234682384987174,2.921228860475189e-05
1,123,SBX,MNOUNIF,0.6680990826354406,0.027322574457354223,660415098.88,789753276.3617251,1977595.04,1764887.5155153992,0.7234682384987174,0.0
1,124,SBX,MNOUNIF,0.6684980008778836,0.027409940165758744,664791301.12,788484289.5391421,1999100.32,1768486.5384284884,0.723468907576085,6.690773675099848e-07
1,125,SBX,MNOUNIF,0.6683631876197781,0.027829620674793904,688269391.36,835217854.8596861,2041866.4,1864876.3184520311,0.723468907576085,0.0
1,126,SBX,MNOUNIF,0.6681725605156913,0.027830415638368626,688024312.32,835329019.5964067,2024958.88,1866681.4566853198,0.723468907576085,0.0
1,127,SBX,MNOUNIF,0.6681829529100014,0.02782019910999596,688542909.44,835007234.3182577,2025284.0,1866421.694387075,0.723468907576085,0.0
1,128,SBX,MNOUNIF,0.666963347305265,0.02956999135835048,683050033.92,836890212.4509313,2008294.56,1875383.878797172,0.724434031337778,0.0009651237616929986
1,129,SBX,MNOUNIF,0.667335610055614,0.02960616985828776,678940209.92,837432117.994445,2017565.6,1872617.3555322615,0.7244340943293502,6.299157229161523e-08
1,130,SBX,MNOUNIF,0.6670895584075817,0.03020396761102309,672617186.56,836281907.727745,2036111.52,1901822.725575128,0.7245741832810425,0.0001400889516922632
1,131,SBX,MNOUNIF,0.6680635197506519,0.03003046274957116,676977416.96,834105728.324144,2069547.68,1886044.2282708583,0.7245943856000094,2.020231896693314e-05
1,132,SBX,MNOUNIF,0.6682538727220875,0.029790645537743087,669763895.04,831969589.3625424,2061798.56,1878844.2190740574,0.7245977071018183,3.3215018088172954e-06
1,133,SBX,MNOUNIF,0.6678796616662049,0.029872264272246946,667147390.72,833122320.750364,2051330.72,1881324.5910329353,0.7245977132762302,6.174411981696437e-09
1,134,SBX,MNOUNIF,0.6684998421406019,0.030000184399212836,675956527.36,830401569.5822932,2064435.36,1879184.3866732165,0.7246480655808802,5.035230465000318e-05
1,135,SBX,MNOUNIF,0.6687489129020158,0.029928935158058577,683171239.68,828937317.81734,2068505.76,1879347.6640269684,0.7246481089565399,4.337565961964884e-08
1,136,SBX,MNOUNIF,0.6679382944011604,0.030354709317640265,675373172.48,831208836.3752319,2053907.36,1889280.0508752295,0.7246481135351216,4.578581735970033e-09
1,137,SBX,MNOUNIF,0.6663925463784248,0.030024459886934182,641241959.68,831754727.7343054,1885115.04,1843866.8722850138,0.7249432071511489,0.00029509361602730877
1,138,SBX,MNOUNIF,0.6665026115228072,0.029939195861321325,641535596.8,831585116.547754,1886164.64,1843164.469060206,0.7249432071511489,0.0
1,139,SBX,MNOUNIF,0.6667768620806774,0.02982849625403678,645232902.4,830270254.7257869,1896198.56,1839140.6706237143,0.7249442557118084,1.0485606595223018e-06
1,140,SBX,MNOUNIF,0.6671977223176282,0.02985616842384559,655576601.6,832720540.9752296,1917301.92,1838010.7871109336,0.7249442635685932,7.856784778326187e-09
1,141,SBX,MNOUNIF,0.6670333242050396,0.02999703668423038,658415137.28,833431504.8215277,1905900.96,1844020.9224563253,0.7249442635685932,0.0
1,142,SBX,MNOUNIF,0.6673864486216416,0.030138199097575008,675076753.92,833585730.1562313,1920660.64,1837631.2001418106,0.7249520809728488,7.817404255594518e-06
1,143,SBX,MNOUNIF,0.6672208637462744,0.029839216095477877,673388723.2,833409112.8722054,1903230.88,1829214.533242076,0.7249520809728488,0.0
1,144,SBX,MNOUNIF,0.6674178476319915,0.029929453795954644,672527779.84,831823346.306248,1963836.32,1858466.3863317566,0.7249520809728488,0.0
1,145,SBX,MNOUNIF,0.6674485477279413,0.02989837482225616,674168076.8,831999517.4626267,1941787.04,1861600.1510371338,0.7249520809728488,0.0
1,146,SBX,MNOUNIF,0.6672543110548836,0.029956611158215136,687291343.36,831808970.7736233,1923502.24,1868665.16551873,0.7249521457819892,6.480914038764496e-08
1,147,SBX,MNOUNIF,0.6668314195299244,0.029863836490075468,644782648.32,787550959.8220505,1861874.08,1779895.589508417,0.7249521457819892,0.0
1,148,SBX,MNOUNIF,0.6672059521588173,0.02973356024153615,651121295.36,785808998.9164463,1870768.8,1775388.1577925647,0.7249521457819892,0.0
1,149,SBX,MNOUNIF,0.6660377323650327,0.030533725757828593,638393040.64,788198675.7401472,1846735.52,1785180.8005450452,0.7249521457819892,0.0
1,150,SBX,MNOUNIF,0.6660541414021119,0.03102168730423127,644108793.6,794656338.8045032,1908990.88,1851356.6295997393,0.7249528360926603,6.903106710698381e-07
1,151,SBX,MNOUNIF,0.6666156067341117,0.03089601346907803,649803613.44,792508020.812332,1918168.48,1849055.1378473735,0.7249528360926603,0.0
1,152,SBX,MNOUNIF,0.6661448963133465,0.031243595472948114,637500104.96,788999459.7621254,1896198.56,1860810.0329149577,0.7249573407068683,4.5046142080895635e-06
1,153,SBX,MNOUNIF,0.6663538826226676,0.03123083768228693,636076161.28,789232911.441551,1915671.2,1857726.0516226382,0.7249573407068683,0.0
1,154,SBX,MNOUNIF,0.6664946408781922,0.031178843643692396,636414045.44,789057783.4106216,1919506.08,1855252.0475159145,0.7249573407068683,0.0
1,155,SBX,MNOUNIF,0.6666140673138936,0.03077575061356839,639085664.0,788772545.3674475,1917401.76,1855512.7144649867,0.7249573407068683,0.0
1,156,SBX,MNOUNIF,0.666775572093346,0.03084996460639057,647103307.52,791707604.2986599,1919279.52,1852459.0705524618,0.7249573407068683,0.0
1,157,SBX,MNOUNIF,0.6669684228473446,0.03079804618379316,651211874.56,790607297.937213,1909685.92,1856412.8434210734,0.7249573455094189,4.802550579441345e-09
1,158,SBX,MNOUNIF,0.666861651978175,0.030703471626587195,651373192.96,790218979.5554965,1902834.08,1857754.7276642502,0.7249606339221255,3.288412706581312e-06
1,159,SBX,MNOUNIF,0.6668421955141157,0.030788382619749984,643794259.2,791665243.6448933,1938945.44,1864824.0939124331,0.7249606339221255,0.0
1,160,SBX,MNOUNIF,0.6664327779602057,0.031020092084766006,641808864.0,792536494.218619,1937732.0,1865635.9976767174,0.7249606339221255,0.0
1,161,SBX,MNOUNIF,0.6667549268396242,0.030979393741167,644595623.68,791226754.827498,1942899.36,1862270.5724400608,0.7249606339221255,0.0
1,162,SBX,MNOUNIF,0.667839293960131,0.029981679401913448,650391294.72,789028146.6009736,1974205.6,1846538.106346945,0.7249606339221255,0.0
1,163,SBX,MNOUNIF,0.667561839135329,0.02997609804078985,650613825.28,789823707.8951805,1955280.8,1853430.1614214005,0.7249606339221255,0.0
1,164,SBX,MNOUNIF,0.6676081424740871,0.029979054191734748,655053725.44,789553099.5599201,1955602.08,1853329.4648162248,0.7249606339221255,0.0
1,165,SBX,MNOUNIF,0.6665504628058437,0.03151305520742256,651185066.24,791140880.955343,1933591.2,1861454.1595583167,0.7249606339221255,0.0
1,166,SBX,MNOUNIF,0.6663872526178046,0.03180646634446991,648982255.36,792105006.2518251,1943429.28,1880634.6733995422,0.7249606339221255,0.0
1,167,SBX,MNOUNIF,0.6667802079659857,0.03177777525009593,653978161.92,798562854.4939816,2007678.88,1916984.2850108568,0.7249610281193476,3.941972220866674e-07
1,168,SBX,MNOUNIF,0.6663386915010396,0.031857061019476246,649523045.12,800149052.6059104,1991756.96,1918752.4061737296,0.7249610712813588,4.316201118736984e-08
1,169,SBX,MNOUNIF,0.6669653557164513,0.03187571596287749,673354617.6,805550291.9663796,2035278.24,1929373.3073067898,0.7249743398068733,1.3268525514531504e-05
1,170,SBX,MNOUNIF,0.6644968312770818,0.031860719296533564,594741866.24,767036778.4717325,1813560.48,1821363.9159233414,0.7249755048059658,1.1649990925288733e-06
1,171,SBX,MNOUNIF,0.6655814342197861,0.031059888766677236,588200464.64,745266149.2189786,1801583.52,1729495.183991563,0.7249755057327704,9.268045220167664e-10
1,172,SBX,MNOUNIF,0.6650194368881641,0.031132873173161203,580645305.6,746720333.0394528,1811877.28,1733154.7906459023,0.7249755057327704,0.0
1,173,SBX,MNOUNIF,0.6651901241486804,0.031001308959630446,580754735.36,747412415.6752537,1790392.48,1729541.325341239,0.7249755057327704,0.0
