Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,X,
1,27,SBX,NONE,0.6853665,0.032315705,606835380.5,518942670.1,2434091.68,2247496.158,0.736910667,0.000633509,,
1,27,NONE,MPOLY,0.684399209,0.0302101,519411175.7,463458916.3,2206634.4,2101728.037,0.736902365,0.00059662,,
1,27,NONE,MNOUNIF,0.684810743,0.030055792,521314182.4,462505347.7,2225245.6,2097009.716,0.736899771,0.000624992,,
1,27,SPC,NONE,0.68655143,0.031730948,612770103,502122079.7,2538703.52,2315167.22,0.737090077,0.000563125,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 4, 'SBX_MNOUNIF': 2, 'SPC_NONE': 3, 'UC_NONE': 2}"
1,28,SPC,MPOLY,0.686789869,0.031345423,615199189.8,500384820.5,2542813.6,2312125.63,0.737097173,0.000157113,,
1,28,SPC,MNOUNIF,0.68655143,0.031730948,612770103,502122079.7,2538703.52,2315167.22,0.737076363,0.000176592,,
1,28,SPC,NONE,0.689501192,0.032256764,686636376.3,529124336.2,3005484.96,2505982.618,0.737336145,0.000246068,,
1,28,TPC,MPOLY,0.687989439,0.031403179,625430649.6,500575437.5,2685573.28,2360632.497,0.737094749,0.000174683,,
1,28,TPC,MNOUNIF,0.68655143,0.031730948,612770103,502122079.7,2538703.52,2315167.22,0.737076363,0.000176592,,
1,28,TPC,NONE,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.739053633,0.002044294,,
1,28,UC,MPOLY,0.686967087,0.030550115,616635138.6,503226672.8,2539563.68,2324465.613,0.737130637,0.000211163,,
1,28,UC,MNOUNIF,0.68655143,0.031730948,612770103,502122079.7,2538703.52,2315167.22,0.737076363,0.000176592,,
1,28,UC,NONE,0.690362786,0.032596689,722658469.1,531365965.1,3146537.12,2471842.188,0.737270798,0.000220985,,
1,28,SBX,MPOLY,0.688314984,0.029027779,628075484.2,503736314.4,2599847.84,2332270.919,0.737142849,0.000233898,,
1,28,SBX,MNOUNIF,0.68655143,0.031730948,612770103,502122079.7,2538703.52,2315167.22,0.737076363,0.000176592,,
1,28,SBX,NONE,0.689184099,0.032015721,684126014.7,529267091.1,2883050.4,2399957.91,0.737082046,0.000171378,,
1,28,NONE,MPOLY,0.686610537,0.031447186,611452163.8,501817492.3,2538941.6,2314567.663,0.737096416,0.000194051,,
1,28,NONE,MNOUNIF,0.68655143,0.031730948,612770103,502122079.7,2538703.52,2315167.22,0.737076363,0.000176592,,
1,28,TPC,NONE,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.739053633,0.002044294,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 4, 'SBX_MNOUNIF': 2, 'SPC_NONE': 3, 'UC_NONE': 2, 'TPC_NONE': 1}"
1,29,SPC,MPOLY,0.689826231,0.033277837,746118178.6,593773853.1,3184386.72,2582340.891,0.739031492,0.001934319,,
1,29,SPC,MNOUNIF,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.738986188,0.001909825,,
1,29,SPC,NONE,0.69139389,0.033015323,805698228.5,629823673,3436306.08,2711173.909,0.739077206,0.001741061,,
1,29,TPC,MPOLY,0.689220651,0.032319648,704658786.6,575721070.1,3078805.92,2603960.649,0.739052798,0.001958049,,
1,29,TPC,MNOUNIF,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.738986188,0.001909825,,
1,29,TPC,NONE,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739768778,0.000715145,,
1,29,UC,MPOLY,0.689804496,0.032735658,736158296.3,590312210.3,3120194.72,2558990.709,0.739011156,0.001880519,,
1,29,UC,MNOUNIF,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.738986188,0.001909825,,
1,29,UC,NONE,0.690455185,0.033157728,760210832.6,597898216.9,3287922.08,2632872.271,0.739478338,0.00220754,,
1,29,SBX,MPOLY,0.690154933,0.032630797,752193890.6,589213168.3,3140270.24,2553629.587,0.739018978,0.001876129,,
1,29,SBX,MNOUNIF,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.738986188,0.001909825,,
1,29,SBX,NONE,0.691086435,0.03257578,779960131.8,616122179.2,3279289.76,2610548.762,0.738986188,0.001904143,,
1,29,NONE,MPOLY,0.689933967,0.032175652,740610121,592016211.2,3119992.48,2560805.701,0.738994215,0.001897799,,
1,29,NONE,MNOUNIF,0.69017132,0.032562782,747080249.6,588357668.6,3128030.88,2554045.591,0.738986188,0.001909825,,
1,29,TPC,NONE,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739768778,0.000715145,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 4, 'SBX_MNOUNIF': 2, 'SPC_NONE': 3, 'UC_NONE': 2, 'TPC_NONE': 2}"
1,30,SPC,MPOLY,0.691139008,0.031693456,792980705.3,618631779.6,3276879.52,2665341.769,0.739689626,0.000658134,,
1,30,SPC,MNOUNIF,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739688987,0.000702799,,
1,30,SPC,NONE,0.690228061,0.033577086,819479365.1,631463644.9,3387640.48,2797916.39,0.739830386,0.00075318,,
1,30,TPC,MPOLY,0.691473999,0.031513339,805379025.9,621782233.3,3284390.56,2651864.149,0.739739834,0.000687036,,
1,30,TPC,MNOUNIF,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739688987,0.000702799,,
1,30,TPC,NONE,0.690115218,0.033032034,801014080,635877381.8,3221205.92,2680566.761,0.739809965,4.12E-05,,
1,30,UC,MPOLY,0.690096658,0.03158483,773323796.5,614816456.9,3091471.52,2564766.087,0.739787616,0.00077646,,
1,30,UC,MNOUNIF,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739688987,0.000702799,,
1,30,UC,NONE,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740122862,0.000644524,,
1,30,SBX,MPOLY,0.690364338,0.033034623,786652367.4,623656569.2,3310068.64,2667120.939,0.739717671,0.000698693,,
1,30,SBX,MNOUNIF,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739688987,0.000702799,,
1,30,SBX,NONE,0.690316407,0.033332821,825251161.6,654993139.5,3301775.52,2725803.074,0.739768708,0.00078252,,
1,30,NONE,MPOLY,0.690354967,0.032460076,804347179.5,624530155.9,3261469.6,2676524.649,0.739703279,0.000709064,,
1,30,NONE,MNOUNIF,0.690905459,0.0318327,796791710.7,625109675.1,3268601.76,2670643.073,0.739688987,0.000702799,,
1,30,UC,NONE,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740122862,0.000644524,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 4, 'SBX_MNOUNIF': 2, 'SPC_NONE': 3, 'UC_NONE': 3, 'TPC_NONE': 2}"
1,31,SPC,MPOLY,0.690164899,0.033155835,759873635.8,602906842.9,3189194.4,2659435.954,0.740120657,0.000431031,,
1,31,SPC,MNOUNIF,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740104411,0.000415424,,
1,31,SPC,NONE,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.74029684,0.000466454,,
1,31,TPC,MPOLY,0.690095031,0.033087456,771842380.8,604369021.4,3178116,2664142.75,0.740120675,0.000380842,,
1,31,TPC,MNOUNIF,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740104411,0.000415424,,
1,31,TPC,NONE,0.691687332,0.033822118,828137817.6,617383659.3,3606962.08,2786115.477,0.740167382,0.000357417,,
1,31,UC,MPOLY,0.689432086,0.032989068,736756633.6,601158033.8,3089902.24,2665219.858,0.740147783,0.000360166,,
1,31,UC,MNOUNIF,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740104411,0.000415424,,
1,31,UC,NONE,0.691633777,0.034171157,796758476.8,590126332.2,3503852.96,2753925.248,0.740206233,8.34E-05,,
1,31,SBX,MPOLY,0.690523183,0.032588562,752768409.6,591813920.9,3170304.16,2644413.462,0.740120903,0.000403232,,
1,31,SBX,MNOUNIF,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740104411,0.000415424,,
1,31,SBX,NONE,0.690188055,0.033134968,745908866.6,569205944.2,3177390.24,2617982.725,0.740183541,0.000414833,,
1,31,NONE,MPOLY,0.690242401,0.033081829,765136816.6,601907818.9,3190558.88,2654899.325,0.740114117,0.000410838,,
1,31,NONE,MNOUNIF,0.689888306,0.033030375,745355251.2,596440159.4,3134788,2648749.682,0.740104411,0.000415424,,
1,31,SPC,NONE,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.74029684,0.000466454,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 4, 'SBX_MNOUNIF': 2, 'SPC_NONE': 4, 'UC_NONE': 3, 'TPC_NONE': 2}"
1,32,SPC,MPOLY,0.690424937,0.033381103,763382172.2,613437078.1,3404487.84,2773786.986,0.740266414,0.000145757,,
1,32,SPC,MNOUNIF,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.740241215,0.000136803,,
1,32,SPC,NONE,0.690501307,0.03455128,771921159.7,603298361.9,3432353.44,2779124.092,0.740307332,1.05E-05,,
1,32,TPC,MPOLY,0.690958879,0.032950222,767913216,622958000.7,3426712.48,2785058.611,0.740412798,0.000292123,,
1,32,TPC,MNOUNIF,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.740241215,0.000136803,,
1,32,TPC,NONE,0.691210222,0.033592151,784773772.8,620222997.2,3502633.12,2797085.871,0.740267365,1.00E-04,,
1,32,UC,MPOLY,0.689460802,0.033717977,733119733.8,599662536.6,3304524.96,2763583.39,0.740267162,0.000119379,,
1,32,UC,MNOUNIF,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.740241215,0.000136803,,
1,32,UC,NONE,0.691705399,0.03385029,819236994.6,630201600.8,3612679.84,2819364.929,0.740351404,0.000145171,,
1,32,SBX,MPOLY,0.690015361,0.034069691,772948485.1,629102578.1,3436551.84,2795629.811,0.740246132,0.000125229,,
1,32,SBX,MNOUNIF,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.740241215,0.000136803,,
1,32,SBX,NONE,0.691360084,0.033609621,796129272.3,619722346.6,3494436,2786358.771,0.740249499,6.60E-05,,
1,32,NONE,MPOLY,0.690774226,0.032900926,775418613.8,639006089.3,3391434.4,2790854.696,0.740252893,0.000138776,,
1,32,NONE,MNOUNIF,0.690588538,0.033434875,774816601.6,627799555.5,3439680.16,2792740.592,0.740241215,0.000136803,,
1,32,TPC,MPOLY,0.690958879,0.032950222,767913216,622958000.7,3426712.48,2785058.611,0.740412798,0.000292123,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 4, 'UC_NONE': 3, 'TPC_NONE': 2}"
1,33,SPC,MPOLY,0.690600905,0.032681655,744565312,608700773.2,3312000.16,2675352.985,0.740447882,0.000181469,,
1,33,SPC,MNOUNIF,0.690958879,0.032950222,767913216,622958000.7,3426712.48,2785058.611,0.740409388,0.000168173,,
1,33,SPC,NONE,0.692312851,0.033758882,821701716.5,632585891.5,3687891.36,2839265.436,0.740541512,0.00023418,,
1,33,TPC,MPOLY,0.690672768,0.033126605,768768540.2,625834296,3374954.4,2790984.77,0.740444064,3.13E-05,,
1,33,TPC,MNOUNIF,0.690958879,0.032950222,767913216,622958000.7,3426712.48,2785058.611,0.740409388,0.000168173,,
1,33,TPC,NONE,0.6910211,0.033529932,773474275.8,604344394,3439617.44,2786462.462,0.740466559,0.000199194,,
1,33,UC,MPOLY,0.691396458,0.032833742,769681551.4,621007777.6,3465322.4,2774412.182,0.74041945,0.000152289,,
1,33,UC,MNOUNIF,0.690958879,0.032950222,767913216,622958000.7,3426712.48,2785058.611,0.740409388,0.000168173,,
1,33,UC,NONE,0.691625456,0.033630135,792928217.6,613637731.3,3574128.8,2820711.001,0.740593951,0.000242547,,
1,33,SBX,MPOLY,0.692475087,0.030187442,774127955.2,619582436.9,3481220,2773253.385,0.740463256,0.000217124,,
1,33,SBX,MNOUNIF,0.690984216,0.032934115,768151654.4,622727016.5,3427526.56,2784214.815,0.740409388,0.000168174,,
1,33,SBX,NONE,0.691423572,0.033473623,805103792.6,618661006.9,3464516,2791470.791,0.740410305,0.000160806,,
1,33,NONE,MPOLY,0.691226987,0.032833542,769195653.1,621961505.7,3423998.88,2780744.93,0.74041667,0.000163777,,
1,33,NONE,MNOUNIF,0.690958879,0.032950222,767913216,622958000.7,3426712.48,2785058.611,0.740409388,0.000168173,,
1,33,UC,NONE,0.691625456,0.033630135,792928217.6,613637731.3,3574128.8,2820711.001,0.740593951,0.000242547,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 4, 'UC_NONE': 4, 'TPC_NONE': 2}"
1,34,SPC,MPOLY,0.69132328,0.033349905,793439416.3,608780147.9,3438126.24,2807224.105,0.740523607,7.57E-05,,
1,34,SPC,MNOUNIF,0.691625456,0.033630135,792928217.6,613637731.3,3574128.8,2820711.001,0.740521585,0.000112197,,
1,34,SPC,NONE,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.74062152,8.00E-05,,
1,34,TPC,MPOLY,0.690522701,0.033907994,773238873.6,617542046.4,3475142.56,2847539.989,0.740523876,7.98E-05,,
1,34,TPC,MNOUNIF,0.691625456,0.033630135,792928217.6,613637731.3,3574128.8,2820711.001,0.740521585,0.000112197,,
1,34,TPC,NONE,0.69095456,0.033487082,771722447.4,590368170.4,3398089.12,2759268.971,0.740612257,0.000145698,,
1,34,UC,MPOLY,0.692039225,0.033475578,799506409,610903221.6,3579873.44,2801212.488,0.740526612,0.000107162,,
1,34,UC,MNOUNIF,0.691625456,0.033630135,792928217.6,613637731.3,3574128.8,2820711.001,0.740521585,0.000112197,,
1,34,UC,NONE,0.691237869,0.033783774,777738337.3,623177136.5,3532548,2828943.287,0.740609483,1.55E-05,,
1,34,SBX,MPOLY,0.691548945,0.033423929,782213967.4,612905658.8,3557687.2,2812979.127,0.740527807,6.46E-05,,
1,34,SBX,MNOUNIF,0.691672266,0.033537712,792914165.8,613652998.3,3574030.24,2820828.092,0.740532247,0.000122859,,
1,34,SBX,NONE,0.691309131,0.033651359,813015170.6,625741892.3,3470164.64,2832988.873,0.740521592,0.000111287,,
1,34,NONE,MPOLY,0.691402537,0.033553138,783491673.6,613832886.1,3529470.88,2819962.418,0.740521587,0.000104917,,
1,34,NONE,MNOUNIF,0.692313428,0.03310576,811959503.4,622317616.7,3649712.8,2832973.199,0.740541838,0.00013245,,
1,34,SPC,NONE,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.74062152,8.00E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 5, 'UC_NONE': 4, 'TPC_NONE': 2}"
1,35,SPC,MPOLY,0.690790329,0.034106345,773250652.2,619171915.6,3411847.84,2730046.546,0.740622952,9.93E-05,,
1,35,SPC,MNOUNIF,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.740567422,4.58E-05,,
1,35,SPC,NONE,0.691889227,0.033637408,775764436.5,611164920,3583361.44,2758358.981,0.74064709,2.56E-05,,
1,35,TPC,MPOLY,0.691335999,0.033779127,794886187.5,621697179.2,3526267.04,2809053.687,0.74059566,7.18E-05,,
1,35,TPC,MNOUNIF,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.740567422,4.58E-05,,
1,35,TPC,NONE,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740819037,0.00020678,,
1,35,UC,MPOLY,0.691530937,0.03364928,778647155.2,617833720.5,3581858.72,2823287.896,0.74058921,6.26E-05,,
1,35,UC,MNOUNIF,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.740567422,4.58E-05,,
1,35,UC,NONE,0.691600424,0.033666693,777415872,612560549.8,3597381.28,2747548.614,0.740692989,8.35E-05,,
1,35,SBX,MPOLY,0.692224648,0.033876179,802265597.4,619231918.6,3629130.4,2798756.723,0.7406355,0.000107692,,
1,35,SBX,MNOUNIF,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.740567422,3.52E-05,,
1,35,SBX,NONE,0.692398856,0.033835176,820432391.7,634318470.9,3651456.16,2804812.938,0.740579594,5.80E-05,,
1,35,NONE,MPOLY,0.691792486,0.033731763,788634416.6,620993537.2,3599512.48,2813180.622,0.740568073,4.65E-05,,
1,35,NONE,MNOUNIF,0.692172887,0.033812067,804906611.2,626462817.5,3653271.2,2813715.26,0.740567422,2.56E-05,,
1,35,TPC,NONE,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740819037,0.00020678,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 5, 'UC_NONE': 4, 'TPC_NONE': 3}"
1,36,SPC,MPOLY,0.687930405,0.034189647,645242708.5,525941258,3126178.72,2652341.23,0.740875456,0.000252504,,
1,36,SPC,MNOUNIF,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740817624,0.000250201,,
1,36,SPC,NONE,0.689476647,0.034562264,705339566.1,548621258.1,3287280.8,2678040.007,0.740915232,0.000268142,,
1,36,TPC,MPOLY,0.688654774,0.0343264,664646545.9,540220409.1,3234813.6,2715716.061,0.740906952,0.000311292,,
1,36,TPC,MNOUNIF,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740817624,0.000250201,,
1,36,TPC,NONE,0.689644487,0.034363618,694853199.4,530915608.3,3255124.64,2675407.662,0.740845679,2.66E-05,,
1,36,UC,MPOLY,0.687439627,0.033985121,636124805.1,517630958.4,3026841.76,2648973.57,0.740821976,0.000232766,,
1,36,UC,MNOUNIF,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740817624,0.000250201,,
1,36,UC,NONE,0.689502332,0.034531445,699004495.4,538282774.9,3243175.84,2701430.956,0.740856064,0.000163075,,
1,36,SBX,MPOLY,0.688697311,0.033579412,660319298.6,525077064.7,3108275.36,2669183.455,0.740825326,0.000189826,,
1,36,SBX,MNOUNIF,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740817624,0.000250201,,
1,36,SBX,NONE,0.68870525,0.034274688,670591285.8,531655599.5,3137072.8,2631337.849,0.740818081,0.000238486,,
1,36,NONE,MPOLY,0.689034373,0.033606323,661658042.9,521345549.8,3141449.12,2628006.854,0.740819835,0.000251762,,
1,36,NONE,MNOUNIF,0.688798775,0.033646939,659060753.9,523136121.2,3120281.76,2640791.662,0.740817624,0.000250201,,
1,36,SPC,NONE,0.689476647,0.034562264,705339566.1,548621258.1,3287280.8,2678040.007,0.740915232,0.000268142,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 6, 'UC_NONE': 4, 'TPC_NONE': 3}"
1,37,SPC,MPOLY,0.689395956,0.034491049,691945169.9,542426999.9,3249552.8,2667542.275,0.740867621,-7.84E-06,,
