Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV
1,23,SBX,NONE,0.6660265407573105,0.030239414791289262,337755556.352,339592580.4268683,1160622.496,1174684.657948519,0.7364822002090452,0.003476605896599927
1,23,NONE,MPOLY,0.6639755714779287,0.029173587512978175,330120901.376,340316517.52467495,1122565.408,1130170.8635480157,0.7367192941819392,0.0034641357897298164
1,23,NONE,MNOUNIF,0.6625300363608441,0.03277841725927065,346466642.688,367548036.6009814,1121840.16,1123622.849777931,0.736470801530242,0.003507010970968061
1,23,TPC,NONE,0.6699744295232116,0.03276038544185059,368383951.104,322078703.19013536,1268520.224,1148988.5577902303,0.7376036399330144,0.00359251212589351,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE']","{'NONE_MPOLY': 2, 'UC_MPOLY': 1, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 1}"
1,24,SPC,MPOLY,0.672095576713563,0.029176695696420847,364471177.088,324325609.78332317,1255607.456,1142341.2424510038,0.7377671305729538,0.0010235934035005556
1,24,SPC,MNOUNIF,0.669931518959368,0.03283583643875889,368346125.824,322104593.1811012,1268503.456,1149045.8716034982,0.7376036399330144,0.0011320264439501626
1,24,SPC,NONE,0.6632658904926878,0.038440800957966245,323651324.544,318703863.71396714,1078423.84,1128291.7848459017,0.7379320734587032,0.000924362560123515
1,24,TPC,MPOLY,0.667911373837889,0.03351376566004145,358377645.824,320322005.1413216,1242377.76,1169074.7450121092,0.7387188874577117,0.0018331417981483078
1,24,TPC,MNOUNIF,0.6703740179686561,0.03187402962669845,370411736.832,327216694.16069424,1274928.544,1159081.1901232377,0.7376036399330144,0.0009760527431479371
1,24,TPC,NONE,0.6643261431394456,0.03866500228202685,329581457.152,287216057.6460694,1109228.96,1098264.2959296706,0.7379490638286528,0.00034542389563840814
1,24,UC,MPOLY,0.6683473977917697,0.03383205352314659,359945096.448,321441521.3093349,1187920.416,1104990.60705317,0.7376525660855515,0.0010758060405177128
1,24,UC,MNOUNIF,0.6699147837815539,0.03285772965258462,368319085.824,322123183.74898624,1268315.552,1149164.819540674,0.73761188113156,0.0011074651793878676
1,24,UC,NONE,0.663686758482376,0.036583712193248207,312891826.432,299201269.29994625,1066852.896,1099976.8060247821,0.7380024565325206,0.0008227628557030409
1,24,SBX,MPOLY,0.6707503959886195,0.03109597994947906,367399112.064,320441847.41887707,1283745.184,1180777.6734774942,0.7376612820839754,0.0009372083762668737
1,24,SBX,MNOUNIF,0.6698792149347695,0.032875904431522864,368305476.608,322128031.2915969,1267925.92,1149413.8397942479,0.7376036399330144,0.0006850074580838639
1,24,SBX,NONE,0.6653863800561479,0.03579472758014505,339096525.568,314118819.3313836,1136653.856,1138254.388987997,0.7376066587710932,0.001124458562048014
1,24,NONE,MPOLY,0.6691510862621926,0.032043709160111504,360222137.472,323293701.9991001,1218907.808,1121883.388262161,0.7376403410356684,0.0009210468537292904
1,24,NONE,MNOUNIF,0.6698990630640408,0.03284478540410763,368443533.44,321958587.8969988,1265989.536,1148158.2285139933,0.7376036399330144,0.0011328384027723404
1,24,TPC,MPOLY,0.667911373837889,0.03351376566004145,358377645.824,320322005.1413216,1242377.76,1169074.7450121092,0.7387188874577117,0.0018331417981483078,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY']","{'NONE_MPOLY': 2, 'UC_MPOLY': 1, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 1, 'TPC_MPOLY': 1}"
1,25,SPC,MPOLY,0.6623228879478954,0.037075786567172704,332012311.936,319678864.3416177,1158266.272,1186301.9289734133,0.7387677011685446,0.0010005705955907773
1,25,SPC,MNOUNIF,0.6678481540393277,0.03351746080580233,357781101.056,320129744.48990387,1241007.008,1169472.8914437208,0.7387188874577117,0.0011152475246973825
1,25,SPC,NONE,0.6684679318791628,0.03307983804663674,339548781.952,326979099.96233034,1194365.216,1238868.8653993434,0.7389133807852879,0.000981307326584746
1,25,TPC,MPOLY,0.6640832119275953,0.03697239711233671,344085234.944,321834276.295177,1186752.032,1173604.3950984662,0.7388973696501585,0.00017848219244676056
1,25,TPC,MNOUNIF,0.6683312165286484,0.03308733482759691,359817300.224,320669013.4681574,1252983.584,1180533.8158205238,0.7387188874577117,0.0011152475246973825
1,25,TPC,NONE,0.6649583598543397,0.03311792313056782,302889369.984,296785631.0309698,1052958.368,1108017.1136771732,0.738895235662693,0.0009461718340402214
1,25,UC,MPOLY,0.6661379653889159,0.035688722062310566,355777443.328,332876491.0908571,1217610.144,1176952.6005549405,0.7388276148763967,0.001175048790845179
1,25,UC,MNOUNIF,0.6678623622295755,0.03350900002736298,357749752.064,320149054.4396078,1241166.88,1169362.1456423188,0.7387188978251441,0.0011070166935841508
1,25,UC,NONE,0.6640587581709185,0.03845753893929879,331393381.632,318084626.4840759,1136871.328,1156216.440446088,0.7389793346795193,0.0009768781469986498
1,25,SBX,MPOLY,0.6642088617395828,0.03720766345189663,345170788.736,314356447.0595187,1192939.04,1163146.395400048,0.7387453400759656,0.0010840579919901838
1,25,SBX,MNOUNIF,0.6678571530112674,0.033514368914855805,357824440.832,320129801.75491214,1240606.496,1169297.116628483,0.7387192760718779,0.0011156361388635627
1,25,SBX,NONE,0.671724296954566,0.029967564913597974,355391485.184,323532468.9228999,1246066.848,1177188.6572050008,0.7387210042881048,0.0011143455170116168
1,25,NONE,MPOLY,0.668004393182529,0.03276260257953068,354431819.008,323002756.1922296,1211246.752,1158506.0102153951,0.738829414065117,0.0011890730294485952
1,25,NONE,MNOUNIF,0.6676528003218621,0.033737084915833083,357210605.184,320087052.86605954,1237847.072,1169341.8922386065,0.7387194526261718,0.0011158126931574142
1,25,UC,NONE,0.6640587581709185,0.03845753893929879,331393381.632,318084626.4840759,1136871.328,1156216.440446088,0.7389793346795193,0.0009768781469986498,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE']","{'NONE_MPOLY': 2, 'UC_MPOLY': 1, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 1, 'TPC_MPOLY': 1, 'UC_NONE': 1}"
1,26,SPC,MPOLY,0.6684132294553531,0.03417169615680243,337621330.688,323878258.1467583,1169358.112,1169650.5043879552,0.739043073154769,0.0002753719862244042
1,26,SPC,MNOUNIF,0.6653341960418859,0.03766972427473056,341821161.6,328428335.8468022,1166629.536,1166453.1565661684,0.7389793346795193,0.0002604472218075138
1,26,SPC,NONE,0.668957265840999,0.03696091173411829,333006003.2,304668340.7996082,1269354.272,1256402.94553678,0.7398240619278668,0.0009106811425788619
1,26,TPC,MPOLY,0.6678625846750906,0.03440821052551097,322519807.104,301351763.6586438,1122913.824,1086935.5270219974,0.739049988246306,0.00015261859614745799
1,26,TPC,MNOUNIF,0.6640587581709185,0.03845753893929879,331393381.632,318084626.4840759,1136871.328,1156216.440446088,0.7389793346795193,0.0002604472218075138
1,26,TPC,NONE,0.674816534159222,0.03046750155585325,343319145.984,313822243.7165755,1202592.16,1092271.324586649,0.7394888091271149,0.0005935734644219037
1,26,UC,MPOLY,0.6712713654932786,0.033126977303958104,358074078.336,336269461.3568199,1231809.44,1179050.1296538003,0.7410725691359419,0.0022449542595451843
1,26,UC,MNOUNIF,0.6640254966921446,0.03850521765298268,331323718.656,318125676.9900546,1136826.528,1156251.5951771194,0.7389793346795193,0.00026043685437515673
1,26,UC,NONE,0.6759036683064372,0.03049911451089649,355952094.72,326113043.7223331,1300946.464,1219616.3776943572,0.739827702213559,0.0008483675340397179
1,26,SBX,MPOLY,0.6668841166161443,0.036472783324209855,336838582.144,321967876.929574,1169807.392,1175176.3774598567,0.7390718826319069,0.00032654255594133375
1,26,SBX,MNOUNIF,0.664020916771379,0.03846810396518358,331354556.416,318106904.2127224,1136411.936,1156477.1179282262,0.7389793346795193,0.0002600586076413336
1,26,SBX,NONE,0.6734677099790929,0.03429688736278091,388732434.816,360284815.37000287,1306620.32,1242063.186786275,0.7390170258066502,0.00029602151854535297
1,26,NONE,MPOLY,0.6697207598683407,0.03454011120727072,354528773.248,330939281.99552816,1233712.672,1186532.0307811156,0.7390109247679629,0.00018151070284588844
1,26,NONE,MNOUNIF,0.6640587581709185,0.03845753893929879,331393381.632,318084626.4840759,1136871.328,1156216.440446088,0.7389793346795193,0.00025988205334748216
1,26,UC,MPOLY,0.6712713654932786,0.033126977303958104,358074078.336,336269461.3568199,1231809.44,1179050.1296538003,0.7410725691359419,0.0022449542595451843,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'UC_MPOLY']","{'NONE_MPOLY': 2, 'UC_MPOLY': 2, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 1, 'TPC_MPOLY': 1, 'UC_NONE': 1}"
1,27,SPC,MPOLY,0.6665078558021814,0.0373401848401011,336968115.584,329109462.0205621,1145725.6,1162087.0029200534,0.7411366400151622,0.0020935668603931923
1,27,SPC,MNOUNIF,0.6709030728513481,0.033079012593751095,354258473.856,333838607.34057504,1216153.504,1169153.8981742514,0.7410725691359419,0.0020932344564226213
1,27,SPC,NONE,0.6704722801173391,0.037691266085839885,382722772.864,399133539.0479362,1342493.216,1364174.961945086,0.7411675654370208,0.0013435035091540204
1,27,TPC,MPOLY,0.6673384759240585,0.03533981330706884,324346112.512,312756027.8014999,1125525.28,1127180.5063546035,0.7410927917647507,0.002042803518444769
1,27,TPC,MNOUNIF,0.6711316554141284,0.032895328822808725,356625410.56,335807673.38288987,1221494.176,1169771.3411290476,0.7410725691359419,0.0020932344564226213
1,27,TPC,NONE,0.670402808647022,0.036162184659262284,354235705.088,344011479.35217446,1205132.192,1148396.2107285028,0.7414638765117386,0.0019750673846237188
1,27,UC,MPOLY,0.6680886322238243,0.03575102961577849,333678318.592,317504655.2554459,1153510.176,1131211.637777707,0.7410945659445723,2.1996808630464493e-05
1,27,UC,MNOUNIF,0.6707244329796449,0.033239954365715356,353241242.24,333979495.76904905,1215394.208,1170102.0342849067,0.7410725691359419,0.0020932344564226213
1,27,UC,NONE,0.6719794262233939,0.03548045818925023,356299785.472,350386502.8402046,1300525.088,1287559.053926935,0.741213611082125,0.0013859088685660437
1,27,SBX,MPOLY,0.6665867194684694,0.03682662565281458,335435850.752,330326614.41133624,1141987.488,1150067.348971594,0.74110956021074,0.002037677578833108
1,27,SBX,MNOUNIF,0.6707090076735932,0.033309686081541376,353140400.128,333896065.5795396,1213708.064,1169989.7492523254,0.7410725691359419,0.0020932344564226213
1,27,SBX,NONE,0.6735160118209911,0.03519111769905226,389954588.8,375625376.61802274,1339268.384,1280613.7527072788,0.7410730421661579,0.0020560163595076952
1,27,NONE,MPOLY,0.6675699964211541,0.03542166406788999,333154267.136,322374487.0139869,1134603.168,1149530.4844019143,0.7411472757560584,0.0021363509880955034
1,27,NONE,MNOUNIF,0.6708596065764285,0.03311624317814844,353780208.512,333788222.6141557,1216848.16,1169052.7826171352,0.7410725691359419,0.0020932344564226213
1,27,TPC,NONE,0.670402808647022,0.036162184659262284,354235705.088,344011479.35217446,1205132.192,1148396.2107285028,0.7414638765117386,0.0019750673846237188,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'UC_MPOLY', 'TPC_NONE']","{'NONE_MPOLY': 2, 'UC_MPOLY': 2, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'UC_NONE': 1}"
1,28,SPC,MPOLY,0.6657187446955074,0.03914853207950116,330124809.088,343917234.3248017,1101213.6,1136507.8479969178,0.7414818250390779,0.00034518502391567285
1,28,SPC,MNOUNIF,0.6703448556906684,0.036184716747853334,354157245.184,344054102.28569776,1204113.056,1148821.3296228428,0.7414638765117386,0.00039130737579673447
1,28,SPC,NONE,0.6692824642495034,0.0359677351804538,320651474.304,318622671.45132834,1089567.264,1051846.66973004,0.7416148530765609,0.0004472876395401615
1,28,TPC,MPOLY,0.6665591522870472,0.03894024496554368,335758510.08,335933021.5608921,1123699.104,1123573.0120552783,0.7414859345738446,0.00039314280909386046
1,28,TPC,MNOUNIF,0.6703240131778405,0.03632683812030454,354235828.096,344011419.0002207,1205036.704,1148478.815062305,0.7414638765117386,0.00039130737579673447
1,28,TPC,NONE,0.6685447035210386,0.035576146191761,315206642.176,317864309.6398085,1145048.992,1174873.886775945,0.7416296931022248,0.0001658165904862008
1,28,UC,MPOLY,0.6650775928762649,0.03884261279077637,305886518.4,311841585.29303885,1097203.616,1136752.6551099673,0.7414762296930799,0.0003816637485075658
1,28,UC,MNOUNIF,0.6702727954033327,0.03634188523201524,354153193.088,344056778.83164066,1204061.216,1148867.1667545051,0.7414638765117386,0.00039130737579673447
1,28,UC,NONE,0.6693578593583472,0.03530338545805523,349432056.576,346062419.8457365,1051781.28,992664.2619706285,0.7416757062921605,0.0004620952100354847
1,28,SBX,MPOLY,0.6660212129427533,0.040363564733735986,349622156.416,346929496.8124791,1149251.616,1143412.0407425005,0.741504357062399,0.00039479685165899614
1,28,SBX,MNOUNIF,0.6703049598624569,0.03625527571577631,354159790.592,344052509.40480334,1204073.76,1148855.8791622533,0.7414638765117386,0.00039130737579673447
1,28,SBX,NONE,0.6684023972624935,0.033106179764267,262589606.784,254210062.84170353,981367.456,954569.2132513282,0.7414638988590112,0.00039085669285332525
1,28,NONE,MPOLY,0.6670201633995532,0.0381688659373623,332785468.8,330580664.9984148,1113133.6,1106365.706122221,0.7415152537987849,0.00036797804272648005
1,28,NONE,MNOUNIF,0.670402808647022,0.036162184659262284,354235705.088,344011479.35217446,1205132.192,1148396.2107285028,0.7414638765117386,0.00039130737579673447
1,28,UC,NONE,0.6693578593583472,0.03530338545805523,349432056.576,346062419.8457365,1051781.28,992664.2619706285,0.7416757062921605,0.0004620952100354847,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'UC_MPOLY', 'TPC_NONE', 'UC_NONE']","{'NONE_MPOLY': 2, 'UC_MPOLY': 2, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'UC_NONE': 2}"
1,29,SPC,MPOLY,0.6625257786823517,0.037601581839980046,275962320.256,283380527.7535994,938642.208,994358.3147404321,0.7417154566784201,0.0002336316393422022
1,29,SPC,MNOUNIF,0.6693578593583472,0.03530338545805523,349432056.576,346062419.8457365,1051781.28,992664.2619706285,0.7416757062921605,0.0002118297804218905
1,29,SPC,NONE,0.6677748162929704,0.03677566411677716,335125573.12,352555475.79344344,1041017.504,1046196.2536086962,0.7418070456990342,0.00019219262247327507
1,29,TPC,MPOLY,0.6629505772072868,0.03785336433958939,288129435.136,294618384.1470732,953441.44,1000506.8915284942,0.7417002251427895,0.00021429056894495258
1,29,TPC,MNOUNIF,0.6693107970795885,0.035347382213215546,349417643.52,346071471.0726601,1051521.44,992855.0143123112,0.7416757062921605,0.0002118297804218905
1,29,TPC,NONE,0.6675217392807652,0.03508972611056629,289486424.192,297127772.73682094,1054382.752,1079057.353600481,0.7417733755580125,0.0001436824557876637
1,29,UC,MPOLY,0.6652317334493575,0.037818974553984724,326957490.176,337222966.7572305,984103.712,983572.1102715288,0.7417630991550468,0.00028686946196687657
1,29,UC,MNOUNIF,0.6693578593583472,0.03530338545805523,349432056.576,346062419.8457365,1051781.28,992664.2619706285,0.7416757062921605,0.0002118297804218905
1,29,UC,NONE,0.6648615673109366,0.03391624840077929,252552596.352,250756463.85664582,912252.96,958799.5512969377,0.7418733211270574,0.00019761483489688647
1,29,SBX,MPOLY,0.6651906406124857,0.03912657632086169,348022154.88,344315458.4172972,1028447.648,1008417.0275279247,0.7416900360237392,0.00018567896134014106
1,29,SBX,MNOUNIF,0.6693107970795885,0.035347382213215546,349417643.52,346071471.0726601,1051521.44,992855.0143123112,0.7416757062921605,0.0002118297804218905
1,29,SBX,NONE,0.6693358904449208,0.034755604253465966,303510830.976,286674253.4157924,1040480.8,986259.7249879577,0.7417041065773323,0.0002402077183211171
1,29,NONE,MPOLY,0.6658759306584316,0.03811566969392235,326772250.368,327007381.5987901,1015211.552,991860.7607427755,0.7416851462490998,0.0001698924503148458
1,29,NONE,MNOUNIF,0.6693578593583472,0.03530338545805523,349432056.576,346062419.8457365,1051781.28,992664.2619706285,0.7416757062921605,0.0002118297804218905
1,29,UC,NONE,0.6648615673109366,0.03391624840077929,252552596.352,250756463.85664582,912252.96,958799.5512969377,0.7418733211270574,0.00019761483489688647,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'UC_MPOLY', 'TPC_NONE', 'UC_NONE', 'UC_NONE']","{'NONE_MPOLY': 2, 'UC_MPOLY': 2, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'UC_NONE': 3}"
1,30,SPC,MPOLY,0.6625598895953968,0.037591168304873065,257147269.632,256197711.84689867,936911.392,994999.9915336119,0.741878317125841,0.00016286044742086503
1,30,SPC,MNOUNIF,0.6648415327117283,0.03391952802279377,252528228.224,250767182.87511167,912006.944,958931.2347605814,0.7418733211270574,0.00019761483489688647
1,30,SPC,NONE,0.6696831164754539,0.03661149377207264,306999672.96,300248913.3331484,1129103.264,1102065.7739625804,0.7419518254214663,0.0001447797224320979
1,30,TPC,MPOLY,0.6617453948007891,0.03694046734495878,251329271.808,252805732.5589077,888072.736,962582.7789103116,0.7418763384345985,0.00017611329180899915
1,30,TPC,MNOUNIF,0.6648462231100719,0.03391770036376113,252534200.192,250764337.14277762,912081.184,958884.8556228845,0.7418733211270574,0.00019761483489688647
1,30,TPC,NONE,0.6673399752801105,0.03551235812512715,279037028.736,287585507.12995493,1027410.08,1064242.4872769688,0.7420348939258218,0.00026151836780929916
1,30,UC,MPOLY,0.6619751180895961,0.03649006135682344,248333949.568,250449463.87656814,891286.56,964130.205268734,0.7418820099493907,0.00011891079434389606
1,30,UC,MNOUNIF,0.6648615673109366,0.03391624840077929,252552596.352,250756463.85664582,912252.96,958799.5512969377,0.7418733211270574,0.00019761483489688647
1,30,UC,NONE,0.6672695400410154,0.03466299646754001,262925142.016,255425297.33993438,941465.632,925088.3867489723,0.7420790104120771,0.00020568928501973893
1,30,SBX,MPOLY,0.6621333401127464,0.03770782517140126,254307770.24,255531335.4727414,908430.24,966689.5525456619,0.7418735534542164,0.00018351743047717584
1,30,SBX,MNOUNIF,0.6648615673109366,0.03391624840077929,252552596.352,250756463.85664582,912252.96,958799.5512969377,0.7418733211270574,0.00019761483489688647
1,30,SBX,NONE,0.6675071200433579,0.03494862513677891,278850449.408,274500864.3039864,940436.0,915192.9107361792,0.7418751032365871,0.00017099665925479623
1,30,NONE,MPOLY,0.662036287700707,0.03702768711125256,253437658.24,252497134.95389396,899050.656,962431.238309436,0.7418780216900139,0.0001928754409141753
1,30,NONE,MNOUNIF,0.664778833887807,0.0340060689599783,252522544.768,250770023.0444748,911907.616,959002.2629868016,0.7418733211270574,0.00019761483489688647
1,30,UC,NONE,0.6672695400410154,0.03466299646754001,262925142.016,255425297.33993438,941465.632,925088.3867489723,0.7420790104120771,0.00020568928501973893,"['SPC_MBFLIP', 'NONE_MPOLY', 'NONE_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SBX_MNOUNIF', 'SPC_MPOLY', 'SPC_NONE', 'TPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'UC_MPOLY', 'TPC_NONE', 'UC_NONE', 'UC_NONE', 'UC_NONE']","{'NONE_MPOLY': 2, 'UC_MPOLY': 2, 'SBX_MPOLY': 10, 'SBX_MNOUNIF': 7, 'SPC_MPOLY': 1, 'SPC_NONE': 1, 'TPC_NONE': 2, 'TPC_MPOLY': 1, 'UC_NONE': 4}"
1,31,SPC,MPOLY,0.6639473446800753,0.03827816752307366,258459971.2,255021034.08174607,924101.28,937830.4473300184,0.7420804069291587,0.00020208980331770654
1,31,SPC,MNOUNIF,0.6671649236050213,0.03484266426715673,262909898.624,255433129.04948536,941176.864,925285.9369049832,0.7420790104120771,0.00020568928501973893
1,31,SPC,NONE,0.6707976515613085,0.037008118022743744,306606745.728,314239352.56192625,1164242.08,1120740.0371360458,0.7421371468274021,0.00018532140593574553
1,31,TPC,MPOLY,0.6638749729790101,0.03834240692837259,259122077.184,254941552.55203068,916111.136,920353.371028297,0.7420798352382915,0.00020349680369291523
1,31,TPC,MNOUNIF,0.667181323717429,0.034755850407582105,262884997.888,255443915.29187414,941029.152,925346.1841325385,0.7420790104120771,0.00020568928501973893
1,31,TPC,NONE,0.6708862478985663,0.03639723959844667,299712334.976,294665913.5502377,1109274.784,1061432.330814409,0.7421768179681087,0.0001419240422869672
1,31,UC,MPOLY,0.6637327324822356,0.038026856474465555,259787351.808,256425397.09339142,922822.048,940013.8663283114,0.7420799378799028,0.00019792793051209845
1,31,UC,MNOUNIF,0.6672695400410154,0.03466299646754001,262925142.016,255425297.33993438,941465.632,925088.3867489723,0.7420790104120771,0.00020568928501973893
1,31,UC,NONE,0.667534216218846,0.034825219188895945,259477061.504,251144146.22858968,953471.392,935335.3318387991,0.7421123430173691,3.333260529192472e-05
1,31,SBX,MPOLY,0.66319291760967,0.038779355279541274,258600074.624,255651236.66960675,917329.184,935966.2519784061,0.7420792610452648,0.00020570759104843184
1,31,SBX,MNOUNIF,0.667181323717429,0.034755850407582105,262884997.888,255443915.29187414,941029.152,925346.1841325385,0.7420790104120771,0.00020568928501973893
1,31,SBX,NONE,0.669032673385641,0.034181382832587,275757925.504,267704063.89530757,932502.688,870657.817752259,0.7420790167915555,0.00020391355496840458
1,31,NONE,MPOLY,0.6652407452126827,0.03707394083575078,264103199.488,257661441.95982072,943419.424,943901.8149151515,0.7420836735681846,0.0002056518781706762
1,31,NONE,MNOUNIF,0.6671649236050213,0.03484266426715673,262909898.624,255433129.04948536,941176.864,925285.9369049832,0.7420790104120771,0.00020568928501973893
