State,Stationary_Probability
SPC_MPOLY,0.250193
SPC_NONE,0.110342
SBX_MPOLY,0.092611
SPC_MNUF,0.089905
UC_MNUF,0.088911
UC_NONE,0.080999
TPC_NONE,0.070191
SBX_MNUF,0.062283
SBX_NONE,0.050568
TPC_MNUF,0.042715
TPC_MPOLY,0.041130
UC_MPOLY,0.020152
