Operator,Count
NONE_MNUF,610
SBX_MNUF,510
TPC_MNUF,454
UC_MNUF,438
SPC_MNUF,415
SBX_NONE,273
NONE_MPOLY,81
SBX_MPOLY,60
TPC_MPOLY,47
UC_MPOLY,41
SPC_MPOLY,40
UC_NONE,11
SPC_NONE,10
TPC_NONE,10
