Operator,Count
SPC_NONE,6
SPC_MPOLY,13
UC_MNUF,5
UC_MPOLY,2
TPC_MPOLY,6
UC_NONE,3
SBX_MPOLY,24
TPC_NONE,4
TPC_MNUF,3
SBX_MNUF,18
SPC_MNUF,2
SBX_NONE,14
