State,Stationary_Probability
SPC_MPOLY,0.200342
SPC_MNUF,0.142359
TPC_MNUF,0.122947
UC_MPOLY,0.111559
UC_MNUF,0.102271
TPC_NONE,0.101094
TPC_MPOLY,0.100164
SPC_NONE,0.078535
UC_NONE,0.040730
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
