Operator,Count
SBX_MPOLY,899
SPC_MPOLY,493
TPC_MPOLY,468
UC_MPOLY,372
NONE_MPOLY,152
SBX_MNUF,124
SPC_MNUF,115
TPC_MNUF,115
UC_MNUF,80
NONE_MNUF,54
SBX_NONE,50
SPC_NONE,30
TPC_NONE,28
UC_NONE,20
