State,Stationary_Probability
SPC_MPOLY,0.214305
TPC_NONE,0.188084
TPC_MPOLY,0.163967
SPC_NONE,0.128601
TPC_MNUF,0.103936
SPC_MNUF,0.079428
UC_NONE,0.048771
UC_MNUF,0.042861
UC_MPOLY,0.030047
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
