State,Stationary_Probability
SPC_MNUF,0.193321
SPC_NONE,0.169645
SPC_MPOLY,0.163627
TPC_MNUF,0.148884
TPC_NONE,0.122195
TPC_MPOLY,0.120836
UC_NONE,0.040863
UC_MNUF,0.030471
UC_MPOLY,0.010157
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
