State,Stationary_Probability
SPC_MPOLY,0.181258
TPC_MPOLY,0.161150
TPC_MNUF,0.161063
TPC_NONE,0.139560
SPC_MNUF,0.119820
SPC_NONE,0.093363
UC_MPOLY,0.070557
UC_NONE,0.061469
UC_MNUF,0.011759
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
