State,Stationary_Probability
SPC_MPOLY,0.181810
TPC_NONE,0.162693
SPC_MNUF,0.150570
SPC_NONE,0.131193
TPC_MPOLY,0.120978
TPC_MNUF,0.101968
UC_MPOLY,0.060565
UC_MNUF,0.049286
UC_NONE,0.040937
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
