State,Stationary_Probability
SPC_MNUF,0.171173
SPC_NONE,0.168373
TPC_MPOLY,0.138981
TPC_NONE,0.127328
TPC_MNUF,0.122970
UC_MPOLY,0.110665
SPC_MPOLY,0.089718
UC_MNUF,0.040073
UC_NONE,0.030720
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
