State,Stationary_Probability
SPC_MNUF,0.171955
TPC_NONE,0.161106
SPC_MPOLY,0.152957
SPC_NONE,0.152523
TPC_MPOLY,0.110578
TPC_MNUF,0.100508
UC_MNUF,0.098768
UC_NONE,0.031369
UC_MPOLY,0.020237
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
