ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,NFHT,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking
BZAMEW[M],,1,20,20,True,True,"[14, 12, 18, 39, 39, 6, 13, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,70,"[0.11420000344514847, 0.19850000739097595, 0.2847000062465668, 0.33649998903274536, 0.3361999988555908, 0.33090001344680786, 0.4325000047683716, 0.44609999656677246, 0.44209998846054077, 0.4537999927997589, 0.49129998683929443, 0.45210000872612, 0.49790000915527344, 0.48399999737739563, 0.520799994468689, 0.5194000005722046, 0.5364999771118164, 0.555899977684021, 0.5055999755859375, 0.5026999711990356, 0.5552999973297119, 0.5199999809265137, 0.5602999925613403, 0.6254000067710876, 0.6190999746322632, 0.6230999827384949, 0.6348999738693237, 0.6341999769210815, 0.6269000172615051, 0.626800000667572, 0.6467000246047974, 0.6306999921798706, 0.6391000151634216, 0.6377000212669373, 0.6463000178337097, 0.6420000195503235, 0.6873000264167786, 0.6906999945640564, 0.6793000102043152, 0.6840000152587891, 0.6796000003814697, 0.6902999877929688, 0.6761999726295471, 0.6721000075340271, 0.6732000112533569, 0.6929000020027161, 0.6704999804496765, 0.7006000280380249, 0.7009000182151794, 0.7016000151634216, 0.7010999917984009, 0.6949999928474426, 0.6956999897956848, 0.7009999752044678, 0.708299994468689, 0.697700023651123, 0.7074999809265137, 0.7019000053405762, 0.7099999785423279, 0.7103999853134155, 0.7139000296592712, 0.7127000093460083, 0.713100016117096, 0.7132999897003174, 0.7148000001907349, 0.7129999995231628, 0.713100016117096, 0.7132999897003174, 0.7110000252723694, 0.7138000130653381]","[4.232913494110107, 3.778536319732666, 3.9131453037261963, 3.1561355590820312, 3.8068339824676514, 3.2670459747314453, 2.6394355297088623, 2.6354100704193115, 2.7578177452087402, 2.645968198776245, 2.4492080211639404, 2.6980152130126953, 2.4854955673217773, 2.594186544418335, 2.345512628555298, 2.3628361225128174, 2.306373119354248, 2.1946780681610107, 2.4936015605926514, 2.5904223918914795, 2.266756772994995, 2.479661703109741, 2.24249267578125, 1.932649850845337, 1.9352810382843018, 1.9339046478271484, 1.873465657234192, 1.8913183212280273, 1.8985332250595093, 1.9111429452896118, 1.8212761878967285, 1.9057743549346924, 1.845658779144287, 1.898291826248169, 1.8405412435531616, 1.878485918045044, 1.666793704032898, 1.674262523651123, 1.716728925704956, 1.719607949256897, 1.7321624755859375, 1.653828501701355, 1.7587865591049194, 1.788438320159912, 1.7563910484313965, 1.7153599262237549, 1.8011822700500488, 1.641615629196167, 1.6391738653182983, 1.7010647058486938, 1.6604101657867432, 1.731943964958191, 1.7112630605697632, 1.6945956945419312, 1.6846575736999512, 1.7357640266418457, 1.6727142333984375, 1.7502144575119019, 1.6941624879837036, 1.688422679901123, 1.681674838066101, 1.6908701658248901, 1.6843922138214111, 1.7010738849639893, 1.672385334968567, 1.6929620504379272, 1.6906481981277466, 1.6872150897979736, 1.6993736028671265, 1.6943931579589844]",0.7138000130653381,,1769991724,,10954148,,,,,"[14, 11, 18, 39, 39, 6, 13, 55]",0.25,0.0,0.125,81,49,400,400,0.2025,0.1225,False,BEST,0.85,True,True,"[[87  0  0 ...  0  0  0]
 [ 0 83  0 ...  0  0  0]
 [ 0  0 58 ...  0  5  0]
 ...
 [ 0  0  0 ... 75  0  0]
 [ 0  0  2 ...  0 48  1]
 [ 0  0  1 ...  0  0 69]]",0.7138,0.726338997,0.7138,0.71537814,14
BYFVPU[M],,2,20,18,True,True,"[2, 17, 2, 38, 51, 7, 13, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,70,"[0.09549999982118607, 0.18729999661445618, 0.28839999437332153, 0.3255000114440918, 0.3212999999523163, 0.37549999356269836, 0.4214000105857849, 0.364300012588501, 0.4357999861240387, 0.43619999289512634, 0.49470001459121704, 0.501800000667572, 0.49390000104904175, 0.508400022983551, 0.5220999717712402, 0.5217000246047974, 0.5443999767303467, 0.5468000173568726, 0.5181000232696533, 0.5320000052452087, 0.4772000014781952, 0.5580999851226807, 0.5515999794006348, 0.623199999332428, 0.6322000026702881, 0.6021000146865845, 0.6243000030517578, 0.6216999888420105, 0.6248000264167786, 0.6057000160217285, 0.6306999921798706, 0.6247000098228455, 0.660099983215332, 0.6662999987602234, 0.673799991607666, 0.6694999933242798, 0.6891000270843506, 0.650600016117096, 0.6644999980926514, 0.6665999889373779, 0.6776000261306763, 0.6690000295639038, 0.690500020980835, 0.6855000257492065, 0.6868000030517578, 0.692300021648407, 0.6841999888420105, 0.696399986743927, 0.692300021648407, 0.7050999999046326, 0.6985999941825867, 0.6919000148773193, 0.7013000249862671, 0.6984999775886536, 0.6991000175476074, 0.70169997215271, 0.7006999850273132, 0.7013000249862671, 0.7069000005722046, 0.7006999850273132, 0.7006000280380249, 0.7014999985694885, 0.7013999819755554, 0.7055000066757202, 0.703000009059906, 0.7021999955177307, 0.7035999894142151, 0.7045000195503235, 0.7039999961853027, 0.7050999999046326]","[4.200357913970947, 3.6822316646575928, 3.0695202350616455, 3.0206358432769775, 3.313722610473633, 2.8264150619506836, 2.6808371543884277, 3.064110040664673, 2.6248085498809814, 2.680982828140259, 2.3511838912963867, 3.0893874168395996, 2.6376872062683105, 2.3938684463500977, 2.2819619178771973, 2.311687707901001, 2.253784656524658, 2.229923725128174, 2.4263556003570557, 2.3066763877868652, 2.8675789833068848, 2.26975679397583, 2.263742446899414, 1.9116294384002686, 1.8813828229904175, 1.9870728254318237, 1.8619130849838257, 1.9285298585891724, 1.8752460479736328, 2.0331385135650635, 1.9073138236999512, 1.901384949684143, 1.7743269205093384, 1.7315523624420166, 1.6919587850570679, 1.7249529361724854, 1.6408230066299438, 1.8410879373550415, 1.7343753576278687, 1.7869515419006348, 1.691096305847168, 1.758704662322998, 1.6702488660812378, 1.6681437492370605, 1.688258409500122, 1.6935958862304688, 1.7152472734451294, 1.6479403972625732, 1.6984245777130127, 1.633042335510254, 1.678300380706787, 1.6999037265777588, 1.6618984937667847, 1.685452938079834, 1.6957648992538452, 1.6678187847137451, 1.6760202646255493, 1.6894586086273193, 1.6507608890533447, 1.670498251914978, 1.6702855825424194, 1.6761095523834229, 1.6742968559265137, 1.667962670326233, 1.6880375146865845, 1.68496835231781, 1.6740120649337769, 1.67508864402771, 1.6750279664993286, 1.6747808456420898]",0.7050999999046326,,552448236,,5669412,,,,,"[2, 17, 1, 38, 51, 7, 13, 31]",0.125,0.0,0.125,56,33,400,400,0.14,0.0825,False,BEST,0.8,True,True,"[[80  0  1 ...  0  0  0]
 [ 0 79  0 ...  0  0  0]
 [ 0  1 55 ...  0  1  0]
 ...
 [ 0  0  0 ... 68  0  0]
 [ 0  0  0 ...  0 45  0]
 [ 0  0  0 ...  0  0 70]]",0.7051,0.715930631,0.7051,0.705965674,106
BLISIX[M],,3,20,19,True,True,"[26, 36, 12, 20, 18, 6, 13, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,70,"[0.08449999988079071, 0.19040000438690186, 0.31700000166893005, 0.301800012588501, 0.3935000002384186, 0.3898000121116638, 0.42660000920295715, 0.4650000035762787, 0.44850000739097595, 0.45989999175071716, 0.5234000086784363, 0.43209999799728394, 0.43779999017715454, 0.4823000133037567, 0.4875999987125397, 0.4799000024795532, 0.5771999955177307, 0.603600025177002, 0.5853999853134155, 0.5995000004768372, 0.5882999897003174, 0.6208999752998352, 0.567300021648407, 0.6261000037193298, 0.5885999798774719, 0.5965999960899353, 0.5903000235557556, 0.6565999984741211, 0.6675999760627747, 0.6632999777793884, 0.6700000166893005, 0.6583999991416931, 0.6640999913215637, 0.6438999772071838, 0.6743999719619751, 0.682200014591217, 0.6827999949455261, 0.6847000122070312, 0.682699978351593, 0.6894999742507935, 0.6869000196456909, 0.6868000030517578, 0.6926000118255615, 0.6851999759674072, 0.6820999979972839, 0.6956999897956848, 0.6973000168800354, 0.6890000104904175, 0.6978999972343445, 0.6851999759674072, 0.7016000151634216, 0.698199987411499, 0.7059000134468079, 0.699400007724762, 0.7032999992370605, 0.7016000151634216, 0.6980000138282776, 0.7023000121116638, 0.7055000066757202, 0.705299973487854, 0.7042999863624573, 0.7038000226020813, 0.7019000053405762, 0.7035999894142151, 0.7039999961853027, 0.704200029373169, 0.7049999833106995, 0.7038999795913696, 0.7044000029563904, 0.705299973487854]","[4.474943161010742, 3.803727388381958, 3.0426185131073, 3.201747417449951, 2.721409797668457, 2.8218092918395996, 2.6206250190734863, 2.4770987033843994, 2.6029434204101562, 2.541188955307007, 2.254652738571167, 2.764390707015991, 2.736565351486206, 2.522505760192871, 2.5149037837982178, 2.584446430206299, 2.0785722732543945, 1.9262914657592773, 2.042358875274658, 1.9521915912628174, 2.0287880897521973, 1.825198769569397, 2.154909610748291, 1.8620364665985107, 2.11026930809021, 2.0252506732940674, 2.0800249576568604, 1.742499589920044, 1.7175171375274658, 1.7664449214935303, 1.7296183109283447, 1.7991671562194824, 1.767680048942566, 1.9213842153549194, 1.7238781452178955, 1.7078887224197388, 1.7094234228134155, 1.7155832052230835, 1.7325776815414429, 1.6859042644500732, 1.7025498151779175, 1.708288311958313, 1.6866613626480103, 1.7602707147598267, 1.7513015270233154, 1.7052479982376099, 1.6990153789520264, 1.7487952709197998, 1.7203320264816284, 1.7909210920333862, 1.7093230485916138, 1.7346524000167847, 1.6852033138275146, 1.7368054389953613, 1.712422490119934, 1.723214864730835, 1.7727545499801636, 1.7450097799301147, 1.7295297384262085, 1.7406654357910156, 1.7354425191879272, 1.7324748039245605, 1.742922306060791, 1.7403323650360107, 1.756155252456665, 1.7487107515335083, 1.7472095489501953, 1.7605812549591064, 1.7622183561325073, 1.7529174089431763]",0.705299973487854,,2846384684,,6481316,,,,,"[26, 36, 12, 20, 18, 6, 13, 22]",0.125,0.125,0.0,65,31,400,400,0.1625,0.0775,False,BEST,1.0,True,True,"[[83  0  1 ...  0  0  0]
 [ 0 81  0 ...  0  0  0]
 [ 0  0 58 ...  0  3  0]
 ...
 [ 0  0  0 ... 73  0  0]
 [ 0  0  5 ...  0 46  0]
 [ 0  0  0 ...  0  1 73]]",0.7053,0.717965389,0.7053,0.706650478,49
BNNMCZ[M],,4,20,17,False,False,"[2, 36, 5, 36, 31, 38, 39, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,70,"[0.13359999656677246, 0.1987999975681305, 0.3059999942779541, 0.31540000438690186, 0.4065999984741211, 0.3831000030040741, 0.40880000591278076, 0.45210000872612, 0.47870001196861267, 0.4578999876976013, 0.37459999322891235, 0.501800000667572, 0.5248000025749207, 0.5134999752044678, 0.5195000171661377, 0.4090000092983246, 0.5483999848365784, 0.48190000653266907, 0.4945000112056732, 0.515500009059906, 0.5597000122070312, 0.5859000086784363, 0.5756999850273132, 0.5703999996185303, 0.5550000071525574, 0.5403000116348267, 0.5615000128746033, 0.6247000098228455, 0.6051999926567078, 0.635200023651123, 0.6506999731063843, 0.6341000199317932, 0.5782999992370605, 0.6739000082015991, 0.6492999792098999, 0.6496999859809875, 0.6622999906539917, 0.6446999907493591, 0.6726999878883362, 0.6395999789237976, 0.6626999974250793, 0.6191999912261963, 0.6164000034332275, 0.6037999987602234, 0.6854000091552734, 0.6940000057220459, 0.6877999901771545, 0.682200014591217, 0.685699999332428, 0.6875, 0.695900022983551, 0.7026000022888184, 0.6980999708175659, 0.710099995136261, 0.6992999911308289, 0.7139999866485596, 0.7092000246047974, 0.7084000110626221, 0.70169997215271, 0.705299973487854, 0.7027000188827515, 0.710099995136261, 0.7093999981880188, 0.7099999785423279, 0.7092000246047974, 0.7020999789237976, 0.7148000001907349, 0.7139999866485596, 0.7145000100135803, 0.7131999731063843]","[4.0260443687438965, 3.5963971614837646, 3.065355062484741, 3.1144914627075195, 2.6303088665008545, 2.894348621368408, 3.085355520248413, 2.721376657485962, 2.456089496612549, 2.6376407146453857, 3.2925703525543213, 2.4198997020721436, 2.3094027042388916, 2.3719892501831055, 2.4412026405334473, 3.2257285118103027, 2.2598202228546143, 2.634495496749878, 2.6612164974212646, 2.557724714279175, 2.3286097049713135, 2.1383726596832275, 2.1861846446990967, 2.261115074157715, 2.269591808319092, 2.410645008087158, 2.3221452236175537, 1.9840798377990723, 2.080738067626953, 1.8928953409194946, 1.8767129182815552, 1.9533835649490356, 2.327763080596924, 1.751192569732666, 1.8183742761611938, 1.845565676689148, 1.7747334241867065, 1.9132370948791504, 1.7362394332885742, 1.9484431743621826, 1.7954866886138916, 2.113176107406616, 2.080827236175537, 2.2293317317962646, 1.7395215034484863, 1.673156499862671, 1.7334476709365845, 1.7930084466934204, 1.7935540676116943, 1.7464253902435303, 1.7068498134613037, 1.709415078163147, 1.7411742210388184, 1.6845895051956177, 1.7284590005874634, 1.6662416458129883, 1.6972713470458984, 1.7091926336288452, 1.7369673252105713, 1.7341748476028442, 1.7702220678329468, 1.7292345762252808, 1.7397130727767944, 1.726206660270691, 1.7549586296081543, 1.7766355276107788, 1.729190468788147, 1.744128704071045, 1.7284437417984009, 1.7416285276412964]",0.7131999731063843,,642329260,,5739684,,,,,,0.375,0.25,0.0,94,44,400,400,0.235,0.11,False,BEST,0.85,True,True,"[[88  0  0 ...  0  0  0]
 [ 0 88  0 ...  0  0  0]
 [ 0  0 58 ...  0  1  0]
 ...
 [ 0  0  0 ... 76  0  0]
 [ 0  0  2 ...  0 57  0]
 [ 0  0  0 ...  0  0 70]]",0.7133,0.72973924,0.7133,0.71545562,3
BOXOTT[M],,5,20,18,False,False,"[35, 60, 23, 29, 11, 38, 39, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [64, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,70,"[0.1412999927997589, 0.20010000467300415, 0.2985999882221222, 0.33889999985694885, 0.40700000524520874, 0.38089999556541443, 0.365200012922287, 0.40939998626708984, 0.4717000126838684, 0.44909998774528503, 0.43320000171661377, 0.44929999113082886, 0.49779999256134033, 0.501800000667572, 0.5034999847412109, 0.5149999856948853, 0.5339999794960022, 0.5374000072479248, 0.4489000141620636, 0.5245000123977661, 0.5424000024795532, 0.5347999930381775, 0.5120999813079834, 0.6209999918937683, 0.5996999740600586, 0.5515000224113464, 0.5722000002861023, 0.6061000227928162, 0.5999000072479248, 0.6543999910354614, 0.660099983215332, 0.6326000094413757, 0.650600016117096, 0.6288999915122986, 0.6520000100135803, 0.6421999931335449, 0.6578999757766724, 0.6575000286102295, 0.680400013923645, 0.6608999967575073, 0.6777999997138977, 0.6654000282287598, 0.6762999892234802, 0.6603999733924866, 0.684499979019165, 0.6787999868392944, 0.6718000173568726, 0.6758000254631042, 0.6859999895095825, 0.684499979019165, 0.6833999752998352, 0.6832000017166138, 0.6861000061035156, 0.6815999746322632, 0.6855000257492065, 0.683899998664856, 0.6844000220298767, 0.6850000023841858, 0.6866000294685364, 0.6883999705314636, 0.6870999932289124, 0.6858000159263611, 0.6870999932289124, 0.6884999871253967, 0.6879000067710876, 0.6870999932289124, 0.6869000196456909, 0.6866999864578247, 0.6873000264167786, 0.6876999735832214]","[3.791567087173462, 3.4859488010406494, 2.981613874435425, 2.8075430393218994, 2.543403148651123, 2.7979824542999268, 2.863569974899292, 2.632047653198242, 2.343442440032959, 2.4603676795959473, 2.549400806427002, 2.5549397468566895, 2.2959320545196533, 2.3059494495391846, 2.360231637954712, 2.280874490737915, 2.19047212600708, 2.1509034633636475, 2.802856922149658, 2.2141029834747314, 2.1911025047302246, 2.2128708362579346, 2.3899035453796387, 1.8202928304672241, 1.9287292957305908, 2.2995052337646484, 2.1744258403778076, 1.8955833911895752, 1.9210008382797241, 1.686521291732788, 1.68378746509552, 1.8475494384765625, 1.7453234195709229, 1.8387035131454468, 1.7078804969787598, 1.7951139211654663, 1.7205021381378174, 1.7323514223098755, 1.6434133052825928, 1.7117347717285156, 1.647264003753662, 1.7419568300247192, 1.657050371170044, 1.7744652032852173, 1.6169953346252441, 1.6478525400161743, 1.7098450660705566, 1.697096824645996, 1.6454886198043823, 1.6764628887176514, 1.6815965175628662, 1.678122639656067, 1.6680980920791626, 1.69100821018219, 1.6605175733566284, 1.6837371587753296, 1.6704994440078735, 1.674386739730835, 1.669821858406067, 1.6588202714920044, 1.674108624458313, 1.6755627393722534, 1.661698818206787, 1.6610021591186523, 1.6632767915725708, 1.6720240116119385, 1.669232964515686, 1.6695127487182617, 1.6730118989944458, 1.664808988571167]",0.6876999735832214,,641504940,,4048036,,,,,,0.125,0.0,0.125,88,38,400,400,0.22,0.095,False,BEST,0.9,True,True,"[[86  0  0 ...  0  0  0]
 [ 0 77  0 ...  0  0  0]
 [ 0  0 57 ...  0  3  0]
 ...
 [ 0  0  1 ... 70  0  0]
 [ 0  0  0 ...  0 48  0]
 [ 0  0  0 ...  0  0 75]]",0.6879,0.699210125,0.6879,0.688457417,5
BIQPIU[M],,6,20,19,False,False,"[14, 12, 4, 23, 43, 38, 46, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,70,"[0.12540000677108765, 0.2393999993801117, 0.20839999616146088, 0.3718999922275543, 0.3801000118255615, 0.39969998598098755, 0.4424999952316284, 0.43950000405311584, 0.43639999628067017, 0.4593000113964081, 0.5077999830245972, 0.44040000438690186, 0.5411999821662903, 0.47850000858306885, 0.5184000134468079, 0.529699981212616, 0.564300000667572, 0.5339999794960022, 0.5170000195503235, 0.5687000155448914, 0.531499981880188, 0.5547999739646912, 0.5773000121116638, 0.5759999752044678, 0.6087999939918518, 0.5131000280380249, 0.5048999786376953, 0.5843999981880188, 0.6248999834060669, 0.5796999931335449, 0.5595999956130981, 0.5472999811172485, 0.6147000193595886, 0.5871000289916992, 0.6399000287055969, 0.6237999796867371, 0.6567999720573425, 0.6520000100135803, 0.6640999913215637, 0.6366999745368958, 0.6606000065803528, 0.6621000170707703, 0.656000018119812, 0.6419000029563904, 0.6912999749183655, 0.6873999834060669, 0.689300000667572, 0.6877999901771545, 0.6715999841690063, 0.670199990272522, 0.6930999755859375, 0.6919000148773193, 0.6966999769210815, 0.6909999847412109, 0.6880999803543091, 0.7077000141143799, 0.6934000253677368, 0.7020000219345093, 0.7006000280380249, 0.70660001039505, 0.7074999809265137, 0.7075999975204468, 0.7045999765396118, 0.7049999833106995, 0.7064999938011169, 0.707099974155426, 0.7064999938011169, 0.7067999839782715, 0.7037000060081482, 0.7053999900817871]","[4.059441566467285, 3.322521448135376, 3.9771969318389893, 2.738166093826294, 2.7397024631500244, 2.7411484718322754, 2.5181257724761963, 2.5754008293151855, 2.7664663791656494, 2.5900890827178955, 2.4277448654174805, 2.746737241744995, 2.2267065048217773, 2.6140317916870117, 2.502021551132202, 2.3501038551330566, 2.2049663066864014, 2.363312005996704, 2.544428825378418, 2.174011707305908, 2.475003242492676, 2.3109703063964844, 2.2399797439575195, 2.213707447052002, 2.0346274375915527, 2.583914041519165, 2.6759297847747803, 2.2158069610595703, 2.0327723026275635, 2.286539316177368, 2.4932148456573486, 2.532683849334717, 2.109452486038208, 2.288027763366699, 1.9986917972564697, 2.0404226779937744, 1.943268895149231, 1.916714072227478, 1.8451716899871826, 2.0579605102539062, 1.8941338062286377, 1.884913682937622, 1.942502498626709, 2.0133869647979736, 1.732352375984192, 1.8078747987747192, 1.7734971046447754, 1.776737093925476, 1.9270734786987305, 1.886825442314148, 1.8104404211044312, 1.7985485792160034, 1.7836171388626099, 1.8213542699813843, 1.8447191715240479, 1.7343906164169312, 1.8338392972946167, 1.778916358947754, 1.792890191078186, 1.769857406616211, 1.7791255712509155, 1.7655702829360962, 1.7790838479995728, 1.7979604005813599, 1.7942546606063843, 1.7974929809570312, 1.7994837760925293, 1.7998288869857788, 1.8171613216400146, 1.8155466318130493]",0.7053999900817871,,479526060,,6442148,,,,,,0.125,0.125,0.0,79,30,400,400,0.1975,0.075,False,BEST,1.0,True,True,"[[85  0  0 ...  0  0  0]
 [ 0 82  0 ...  0  0  0]
 [ 0  0 58 ...  0  1  0]
 ...
 [ 0  0  0 ... 72  0  0]
 [ 0  0  2 ...  0 52  0]
 [ 0  0  1 ...  0  0 73]]",0.7054,0.720249411,0.7054,0.707585169,77
