ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(1)[M]-DQTN-VCEB(1)[M](2)[M](2),2,2,3,True,False,"[1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.726999998,0.92636162,493060766,24.57213593,3945706,PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M],PHDS-FBLP(1)[M]-DQTN-VCEB(1)[M](2)[M],"[1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 0, 1, 1, 0, 1, 1, 2, 0, 1, 3, 1, 2, -1, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,2,2,-1,1,0,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M],2,2,3,False,False,"[1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.705900013,1.058519006,491864734,24.98330283,3826282,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,2,0,False
PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M],2,2,3,False,False,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.729099989,0.882834494,110150302,21.56167102,3453482,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,2,0,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M](1),2,2,3,True,False,"[1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.711199999,1.02103126,548504222,25.89751315,3881610,PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M],PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M],"[1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",NONE,1,2,-1,2,0,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M](2),2,2,3,True,False,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.715399981,0.913846672,81822366,19.46084142,3425802,PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M],PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M],"[1, 1, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",NONE,2,1,-1,2,0,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](2)[M]-PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M](1)[M],2,2,3,True,True,"[1, 2, 0, 1, 0, 0, 2, -1, 0, 1, 2, 0, 1, 1, 1, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.741900027,0.774563313,103489918,17.86833787,488554,NONE,NONE,NONE,NONE,"[1, 2, 0, 1, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 1, 2, -1, 1, 5, 1, 0, 5, 0, 3]",-1,-1,2,2,0,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](2)[M]-PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M](2)[M],2,2,3,True,True,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.71359998,1.004141212,324220446,24.41950798,6869610,NONE,NONE,NONE,NONE,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",-1,-1,6,2,1,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(1)[M]-DQTN-VCEB(1)[M](2)[M](1)[M],2,2,3,True,True,"[1, 1, 1, 1, 0, 1, 2, -1, 0, 1, 3, 1, 1, 3, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.716700017,0.871004879,575485214,27.21364808,10441578,NONE,NONE,NONE,NONE,"[1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 3, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",-1,-1,4,2,1,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(1)[M]-DQTN-VCEB(1)[M](2)[M](2)[M],2,2,3,True,True,"[1, 0, 1, 1, 0, 0, 1, 2, 0, 2, -1, 1, 2, -1, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.729700029,0.791012526,51948414,17.03979897,554090,NONE,NONE,NONE,NONE,"[1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,2,2,2,False
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M](1)[M],2,2,3,True,True,"[1, 1, 1, 1, 1, 0, 2, -1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.718900025,0.914915919,227357982,20.56440568,9124490,NONE,NONE,NONE,NONE,"[1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",-1,-1,4,2,3,False
