State,Stationary_Probability
UC_NONE,0.242280
SPC_NONE,0.212098
TPC_NONE,0.155182
SBX_NONE,0.114244
SPC_MPOLY,0.062396
SBX_MPOLY,0.062010
TPC_MPOLY,0.049089
UC_MPOLY,0.030734
TPC_MNUF,0.020879
UC_MNUF,0.015443
SPC_MNUF,0.010534
NONE_MPOLY,0.010386
SBX_MNUF,0.009818
NONE_MNUF,0.004909
