Operator,Count
UC_NONE,713
TPC_NONE,661
SPC_NONE,598
SBX_MPOLY,226
SPC_MPOLY,145
TPC_MPOLY,136
UC_MPOLY,128
SBX_NONE,96
SPC_MNUF,69
NONE_MPOLY,58
TPC_MNUF,56
UC_MNUF,55
SBX_MNUF,53
NONE_MNUF,6
