State,Stationary_Probability
SBX_NONE,0.130925
UC_MPOLY,0.105337
UC_MNUF,0.100360
TPC_MNUF,0.099605
SPC_MPOLY,0.091658
TPC_MPOLY,0.083135
SBX_MPOLY,0.081049
NONE_MNUF,0.078587
SPC_MNUF,0.069478
SBX_MNUF,0.050294
NONE_MPOLY,0.049786
SPC_NONE,0.020491
UC_NONE,0.020491
TPC_NONE,0.018803
