State,Stationary_Probability
UC_MPOLY,0.157844
TPC_MPOLY,0.115831
TPC_MNUF,0.100088
SBX_MNUF,0.094618
TPC_NONE,0.081365
SPC_MNUF,0.069151
SPC_MPOLY,0.061955
SBX_MPOLY,0.057922
UC_NONE,0.050866
NONE_MPOLY,0.049973
UC_MNUF,0.049852
SBX_NONE,0.039984
NONE_MNUF,0.039937
SPC_NONE,0.030613
