State,Stationary_Probability
SBX_MPOLY,0.121079
SPC_MNUF,0.111625
UC_MNUF,0.091523
TPC_NONE,0.090867
TPC_MNUF,0.088359
SBX_NONE,0.081874
UC_MPOLY,0.071037
SPC_MPOLY,0.060901
SPC_NONE,0.060829
NONE_MPOLY,0.051812
TPC_MPOLY,0.049781
SBX_MNUF,0.049660
NONE_MNUF,0.040329
UC_NONE,0.030324
