State,Stationary_Probability
SBX_NONE,0.163293
SBX_MPOLY,0.148369
SPC_MPOLY,0.121734
UC_MPOLY,0.094099
UC_MNUF,0.074957
NONE_MPOLY,0.074628
SPC_MNUF,0.069426
SBX_MNUF,0.059353
TPC_MNUF,0.045237
TPC_NONE,0.039864
TPC_MPOLY,0.031237
SPC_NONE,0.030186
NONE_MNUF,0.026750
UC_NONE,0.020867
