exec,generation,operator,is_pareto,is_selected,f0,f1,f2
6,1,SPC_MPAR,0,0,-0.5181185339177616,1166014700.0,5063204.0
6,1,SPC_MSWAP,1,1,-0.519434610884103,604572012.0,3112228.0
6,1,SPC_NONE,0,0,-0.5094529380656375,1549191660.0,3946532.0
6,1,TPC_MPAR,1,0,-0.525328162955713,1308840428.0,4288548.0
6,1,TPC_MSWAP,0,0,-0.5117369886942446,1531152300.0,5629604.0
6,1,TPC_NONE,0,0,-0.5097999742769344,2219395564.0,6284324.0
6,1,UC_MPAR,0,0,-0.5126523893033347,1609173164.0,7595172.0
6,1,UC_MSWAP,1,0,-0.5188341900240808,804948716.0,3014180.0
6,1,UC_NONE,0,0,-0.5100673104265762,1442632812.0,6383396.0
6,1,NONE_MPAR,0,0,-0.5086553486534713,2447891756.0,4516772.0
6,1,NONE_MSWAP,0,0,-0.5086553486534713,2769684396.0,6333092.0
6,1,NONE_NONE,0,0,-0.5087716729845818,606969644.0,3250084.0
6,2,SPC_MPAR,0,0,-0.5191055180453916,1169025580.0,5257636.0
6,2,SPC_MSWAP,1,1,-0.519434610884103,1521428844.0,2700580.0
6,2,SPC_NONE,0,0,-0.5115902827427489,1310492460.0,3846052.0
6,2,TPC_MPAR,0,0,-0.5194851741752369,1504617452.0,3668004.0
6,2,TPC_MSWAP,0,0,-0.5222537194105878,1531185388.0,5548580.0
6,2,TPC_NONE,0,0,-0.5179466021903019,1061686764.0,4291620.0
6,2,UC_MPAR,1,0,-0.5261320633912752,658810988.0,3158820.0
6,2,UC_MSWAP,0,0,-0.5158990604177887,1642339500.0,4352164.0
6,2,UC_NONE,0,0,-0.5097999742769344,1007458092.0,3355556.0
6,2,NONE_MPAR,1,0,-0.519434610884103,604572012.0,3112228.0
6,2,NONE_MSWAP,1,0,-0.519434610884103,604572012.0,3112228.0
6,2,NONE_NONE,1,0,-0.519434610884103,604572012.0,3112228.0
6,3,SPC_MPAR,0,0,-0.519434610884103,903279660.0,3418532.0
6,3,SPC_MSWAP,1,1,-0.5203861220771558,807343276.0,3612836.0
6,3,SPC_NONE,1,0,-0.519434610884103,1521428844.0,2700580.0
6,3,TPC_MPAR,0,0,-0.5202250371102846,1004126636.0,4414116.0
6,3,TPC_MSWAP,1,0,-0.5227916603059426,502450732.0,3686820.0
6,3,TPC_NONE,0,0,-0.5201354684796942,1202418348.0,5992612.0
6,3,UC_MPAR,1,0,-0.519434610884103,1521428844.0,2700580.0
6,3,UC_MSWAP,0,0,-0.5225479184504406,1208428460.0,5388964.0
6,3,UC_NONE,1,0,-0.5272234382383165,1065322604.0,4706084.0
6,3,NONE_MPAR,1,0,-0.519434610884103,604572012.0,3112228.0
6,3,NONE_MSWAP,0,0,-0.523550599456717,1727264300.0,6598052.0
6,3,NONE_NONE,1,0,-0.519434610884103,604572012.0,3112228.0
6,4,SPC_MPAR,0,0,-0.519434610884103,1038783660.0,3624100.0
6,4,SPC_MSWAP,0,0,-0.519434610884103,707616172.0,3231396.0
6,4,SPC_NONE,0,0,-0.5212249193499175,1007837996.0,3140516.0
6,4,TPC_MPAR,0,0,-0.5212249193499175,1020491628.0,3931428.0
6,4,TPC_MSWAP,0,0,-0.5211422655886917,1446664364.0,6725796.0
6,4,TPC_NONE,1,1,-0.519434610884103,603878188.0,3068836.0
6,4,UC_MPAR,1,0,-0.519434610884103,756747052.0,2706340.0
6,4,UC_MSWAP,1,0,-0.5348777049801303,598280556.0,3112228.0
6,4,UC_NONE,0,0,-0.524089250966774,1249479596.0,4379300.0
6,4,NONE_MPAR,0,0,-0.5227036231034721,809440428.0,3743908.0
6,4,NONE_MSWAP,0,0,-0.5219544665533905,1559239020.0,3251492.0
6,4,NONE_NONE,0,0,-0.5203861220771558,807343276.0,3612836.0
6,5,SPC_MPAR,0,0,-0.5212249193499175,654236204.0,2794916.0
6,5,SPC_MSWAP,1,1,-0.5254346821322169,952273964.0,4668836.0
6,5,SPC_NONE,1,0,-0.5219218352802502,692375468.0,2964132.0
6,5,TPC_MPAR,0,0,-0.5217521119104193,1806112684.0,4415140.0
6,5,TPC_MSWAP,1,0,-0.5281073617361065,1087809836.0,4379556.0
6,5,TPC_NONE,0,0,-0.5204936514948417,1087449964.0,4345124.0
6,5,UC_MPAR,0,0,-0.5275812387974705,1133633260.0,6058532.0
6,5,UC_MSWAP,1,0,-0.5275812387974705,932306860.0,4989604.0
6,5,UC_NONE,1,0,-0.5217151104309083,613986028.0,1938980.0
6,5,NONE_MPAR,1,0,-0.5217521119104193,605975340.0,3199908.0
6,5,NONE_MSWAP,1,0,-0.519434610884103,604572012.0,3112228.0
6,5,NONE_NONE,0,0,-0.5203861220771558,807343276.0,3612836.0
6,6,SPC_MPAR,0,0,-0.5288905505496774,927930796.0,4716196.0
6,6,SPC_MSWAP,0,0,-0.5275812387974705,806013036.0,4087588.0
6,6,SPC_NONE,0,0,-0.5275812387974705,919653228.0,4198692.0
6,6,TPC_MPAR,0,0,-0.5263147188892123,920970284.0,4270500.0
6,6,TPC_MSWAP,1,1,-0.5324727549700292,354104748.0,2057892.0
6,6,TPC_NONE,1,0,-0.5341247871338453,908759404.0,3985700.0
6,6,UC_MPAR,0,0,-0.5235424203762338,1775167020.0,3931556.0
6,6,UC_MSWAP,0,0,-0.525093506948022,1025901484.0,3137188.0
6,6,UC_NONE,0,0,-0.527889139204269,924487852.0,4940964.0
6,6,NONE_MPAR,0,0,-0.5254346821322169,952273964.0,4668836.0
6,6,NONE_MSWAP,1,0,-0.5257584101530556,643327596.0,2009892.0
6,6,NONE_NONE,0,0,-0.5254346821322169,952273964.0,4668836.0
6,7,SPC_MPAR,1,1,-0.5376348468889373,1526595244.0,3159204.0
6,7,SPC_MSWAP,0,0,-0.5275812387974705,1981500268.0,4168996.0
6,7,SPC_NONE,0,0,-0.5371473705666833,1093090924.0,4898596.0
6,7,TPC_MPAR,1,0,-0.5371473705666833,764259628.0,2544548.0
6,7,TPC_MSWAP,1,0,-0.5357095283184257,352785836.0,1969828.0
6,7,TPC_NONE,0,0,-0.5299123512099866,924570156.0,4506020.0
6,7,UC_MPAR,1,0,-0.5412778324353495,831716972.0,5694244.0
6,7,UC_MSWAP,0,0,-0.5259781592204777,764497388.0,2559012.0
6,7,UC_NONE,1,0,-0.5371473705666833,549130092.0,3583268.0
6,7,NONE_MPAR,0,0,-0.5341247871338453,1089213548.0,4690724.0
6,7,NONE_MSWAP,0,0,-0.5347653564379241,1420230252.0,6021924.0
6,7,NONE_NONE,0,0,-0.5324727549700292,354104748.0,2057892.0
6,8,SPC_MPAR,1,1,-0.5376348468889373,327151724.0,1987364.0
6,8,SPC_MSWAP,0,0,-0.538187216838654,1345597228.0,4872100.0
6,8,SPC_NONE,0,0,-0.5452939984800508,927715884.0,4702628.0
6,8,TPC_MPAR,0,0,-0.5344261920111634,910856556.0,4116772.0
6,8,TPC_MSWAP,1,0,-0.5452939984800508,628680236.0,3867044.0
6,8,TPC_NONE,0,0,-0.5383252832106236,565271020.0,3292196.0
6,8,UC_MPAR,0,0,-0.5452939984800508,1700098412.0,4538660.0
6,8,UC_MSWAP,0,0,-0.5376348468889373,695934636.0,2636964.0
6,8,UC_NONE,1,0,-0.5435152071305048,455328556.0,3170212.0
6,8,NONE_MPAR,0,0,-0.5376348468889373,1526595244.0,3159204.0
6,8,NONE_MSWAP,0,0,-0.5376348468889373,1526595244.0,3159204.0
6,8,NONE_NONE,0,0,-0.5376348468889373,1526595244.0,3159204.0
6,9,SPC_MPAR,1,1,-0.550909603082606,818958508.0,4922532.0
6,9,SPC_MSWAP,1,0,-0.5376348468889373,1526595244.0,3159204.0
6,9,SPC_NONE,0,0,-0.5399535911745923,963118060.0,5358628.0
6,9,TPC_MPAR,0,0,-0.5452939984800508,923733612.0,4722468.0
6,9,TPC_MSWAP,0,0,-0.550909603082606,953210348.0,5423140.0
6,9,TPC_NONE,0,0,-0.5452939984800508,1543964204.0,3430820.0
6,9,UC_MPAR,0,0,-0.5457841895610416,1564120364.0,6085540.0
6,9,UC_MSWAP,1,0,-0.5457841895610416,536518124.0,3359780.0
6,9,UC_NONE,0,0,-0.5452939984800508,814075692.0,4591524.0
6,9,NONE_MPAR,1,0,-0.5394427830129935,1528068012.0,3181220.0
6,9,NONE_MSWAP,0,0,-0.5418911562200327,1490367980.0,5522468.0
6,9,NONE_NONE,1,0,-0.5376348468889373,1526595244.0,3159204.0
6,10,SPC_MPAR,0,0,-0.5495990737823099,835735724.0,4938916.0
6,10,SPC_MSWAP,0,0,-0.5489070514166494,1170265580.0,6172708.0
6,10,SPC_NONE,0,0,-0.550909603082606,986764780.0,5455908.0
6,10,TPC_MPAR,0,0,-0.550909603082606,818958508.0,4922532.0
6,10,TPC_MSWAP,1,1,-0.5531667440368053,762809004.0,3726500.0
6,10,TPC_NONE,0,0,-0.5466971671587473,932632812.0,5009956.0
6,10,UC_MPAR,0,0,-0.550909603082606,1211441452.0,5625764.0
6,10,UC_MSWAP,0,0,-0.550909603082606,953210348.0,5423140.0
6,10,UC_NONE,0,0,-0.5477917789225736,1088489772.0,6013860.0
6,10,NONE_MPAR,0,0,-0.550909603082606,1087393964.0,5971108.0
6,10,NONE_MSWAP,0,0,-0.5399535911745923,963118060.0,5358628.0
6,10,NONE_NONE,0,0,-0.550909603082606,818958508.0,4922532.0
6,11,SPC_MPAR,0,0,-0.550909603082606,1917558124.0,5995812.0
6,11,SPC_MSWAP,1,1,-0.550909603082606,745377772.0,4611108.0
6,11,SPC_NONE,0,0,-0.550909603082606,1892786284.0,5971748.0
6,11,TPC_MPAR,0,0,-0.5504231850802942,951158700.0,5188260.0
6,11,TPC_MSWAP,1,0,-0.5478684799764054,501497964.0,1991460.0
6,11,TPC_NONE,0,0,-0.5455075924456918,738362156.0,3344292.0
6,11,UC_MPAR,0,0,-0.5531667440368053,800244908.0,4001956.0
6,11,UC_MSWAP,0,0,-0.5536569351177961,1070777516.0,5181604.0
6,11,UC_NONE,0,0,-0.5535245832912833,1122063084.0,4068900.0
6,11,NONE_MPAR,1,0,-0.5560151078897729,897026732.0,3857572.0
6,11,NONE_MSWAP,0,0,-0.550909603082606,818958508.0,4922532.0
6,11,NONE_NONE,1,0,-0.5531667440368053,762809004.0,3726500.0
6,12,SPC_MPAR,1,1,-0.5531667440368053,762809004.0,3726500.0
6,12,SPC_MSWAP,0,0,-0.550909603082606,1944821292.0,5782948.0
6,12,SPC_NONE,1,0,-0.5531667440368053,762809004.0,3726500.0
6,12,TPC_MPAR,1,0,-0.550909603082606,446360236.0,3442852.0
6,12,TPC_MSWAP,0,0,-0.5535245832912833,1380687212.0,5471524.0
6,12,TPC_NONE,0,0,-0.5535245832912833,1432722220.0,5282724.0
6,12,UC_MPAR,1,0,-0.5536569351177961,768787628.0,4100260.0
6,12,UC_MSWAP,1,0,-0.5531667440368053,762809004.0,3726500.0
6,12,UC_NONE,1,0,-0.5560151078897729,804538476.0,4246308.0
6,12,NONE_MPAR,1,0,-0.5531667440368053,762809004.0,3726500.0
6,12,NONE_MSWAP,1,0,-0.5531667440368053,762809004.0,3726500.0
6,12,NONE_NONE,1,0,-0.5531667440368053,762809004.0,3726500.0
6,13,SPC_MPAR,1,1,-0.5616307124923281,901943660.0,4164900.0
6,13,SPC_MSWAP,0,0,-0.5586300880984503,1366267180.0,4795300.0
6,13,SPC_NONE,0,0,-0.5535245832912833,1081669676.0,4303268.0
6,13,TPC_MPAR,0,0,-0.5574839012664651,682723244.0,3648164.0
6,13,TPC_MSWAP,1,0,-0.5616307124923281,901943660.0,4164900.0
6,13,TPC_NONE,1,0,-0.5616307124923281,809455404.0,4553636.0
6,13,UC_MPAR,1,0,-0.5554403542779067,629638892.0,3540516.0
6,13,UC_MSWAP,0,0,-0.5514244501304366,787140588.0,3832868.0
6,13,UC_NONE,1,0,-0.5574839012664651,649168812.0,3615396.0
6,13,NONE_MPAR,0,0,-0.5531667440368053,762809004.0,3726500.0
6,13,NONE_MSWAP,0,0,-0.5531667440368053,762809004.0,3726500.0
6,13,NONE_NONE,0,0,-0.5531667440368053,762809004.0,3726500.0
6,14,SPC_MPAR,0,0,-0.5586300880984503,1366267180.0,4795300.0
6,14,SPC_MSWAP,1,1,-0.5616307124923281,901943660.0,4164900.0
6,14,SPC_NONE,1,0,-0.5616307124923281,809455404.0,4553636.0
6,14,TPC_MPAR,1,0,-0.5560151078897729,525303660.0,3155236.0
6,14,TPC_MSWAP,0,0,-0.55556838980171,1681562796.0,4926628.0
6,14,TPC_NONE,0,0,-0.5586300880984503,1366267180.0,4795300.0
6,14,UC_MPAR,0,0,-0.5570994053729036,902173420.0,4453924.0
6,14,UC_MSWAP,0,0,-0.5586300880984503,1028333292.0,4216356.0
6,14,UC_NONE,1,0,-0.5642456927010054,1371184108.0,5102628.0
6,14,NONE_MPAR,0,0,-0.5531667440368053,762809004.0,3726500.0
6,14,NONE_MSWAP,1,0,-0.5586300880984503,1087032364.0,3704228.0
6,14,NONE_NONE,1,0,-0.5616307124923281,901943660.0,4164900.0
