ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Was_invalid,BestGen
MJJG,42,1,1,False,False,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.25540000200271606, 0.4059999883174896, 0.30820000171661377, 0.2858999967575073, 0.3855000138282776]","[2.350435733795166, 1.6744604110717773, 1.8990927934646606, 2.2319395542144775, 1.7787890434265137]",0.385500014,1.778789043,165496670,32.26311636,8545258,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
PIXZ,42,1,1,False,False,"[1, 0, 0, 2, -1, 1, 1, 3, 0, 2, -1, 1, 1, 1, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.10080000013113022, 0.2167000025510788, 0.322299987077713, 0.2930999994277954, 0.24400000274181366]","[3.3901166915893555, 2.4075586795806885, 2.102200508117676, 2.365431785583496, 3.1947715282440186]",0.244000003,3.194771528,16498094,28.78415608,555338,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
GKOK,42,1,1,False,False,"[1, 1, 1, 1, 1, 1, 2, -1, 1, 1, 1, 1, 1, 2, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.21310000121593475, 0.4404999911785126, 0.5422000288963318, 0.49140000343322754, 0.4821999967098236]","[2.544079065322876, 1.507522702217102, 1.3018385171890259, 1.4964823722839355, 1.573813796043396]",0.482199997,1.573813796,148248606,29.81387115,1599498,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
KHPL,42,1,1,False,False,"[1, 3, 1, 2, -1, 1, 1, 2, 1, 1, 3, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.11420000344514847, 0.30869999527931213, 0.10949999839067459, 0.2526000142097473, 0.2996000051498413]","[3.051426649093628, 2.159064531326294, 5.899844646453857, 2.8128116130828857, 2.7261173725128174]",0.299600005,2.726117373,167766366,29.98195124,3799050,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
ALLX,42,1,1,False,False,"[1, 2, 0, 1, 3, 0, 2, -1, 0, 1, 0, 1, 1, 1, 1, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.12039999663829803, 0.3107999861240387, 0.1151999980211258, 0.21610000729560852, 0.12849999964237213]","[3.039881944656372, 2.012709856033325, 3.050429105758667, 2.2074668407440186, 2.7156848907470703]",0.1285,2.715684891,371711966,31.00166535,853610,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
HQJZ,42,1,1,False,False,"[1, 2, 0, 1, 3, 0, 1, 1, 0, 1, 3, 0, 2, -1, 0, 1, 1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,4,"[0.16030000150203705, 0.14949999749660492, 0.1378999948501587, 0.10029999911785126]","[2.880241632461548, 4.389593601226807, 4.4309821128845215, 5.910188674926758]",0.100299999,5.910188675,647866206,26.06103969,2843658,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
IGPX,42,1,1,False,False,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, -1, 0, 1, 0, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.258899986743927, 0.34439998865127563, 0.11349999904632568, 0.3865000009536743, 0.23669999837875366]","[2.2142529487609863, 1.983344316482544, 4.828954219818115, 1.8806947469711304, 3.0547118186950684]",0.236699998,3.054711819,153638750,30.46271372,1228266,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
NABJ,42,1,1,False,False,"[1, 0, 0, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.13410000503063202, 0.4494999945163727, 0.42309999465942383, 0.37689998745918274, 0.3750999867916107]","[2.514984130859375, 1.5257418155670166, 1.5260601043701172, 1.7034869194030762, 1.6586030721664429]",0.375099987,1.658603072,74788430,29.40551996,296938,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
TNLP,42,1,1,False,False,"[1, 2, 0, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.1200999990105629, 0.3361000120639801, 0.21940000355243683, 0.21040000021457672, 0.20110000669956207]","[3.3081979751586914, 1.775833010673523, 2.4078028202056885, 2.661301612854004, 3.123769760131836]",0.201100007,3.12376976,343518766,30.86040425,787530,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
DVIR,42,1,1,False,False,"[1, 0, 0, 1, 0, 1, 2, -1, 0, 1, 3, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,5,"[0.13030000030994415, 0.2093999981880188, 0.3797999918460846, 0.35010001063346863, 0.38280001282691956]","[4.195842742919922, 2.725893259048462, 1.8612538576126099, 1.88399076461792, 1.8926117420196533]",0.382800013,1.892611742,61140446,29.34398246,808554,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,0,0,False,False
