Operator,Count
TPC_NONE,11
SPC_NONE,20
SPC_MPOLY,20
SPC_MNUF,16
TPC_MNUF,10
UC_NONE,6
UC_MPOLY,7
TPC_MPOLY,7
UC_MNUF,3
