Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,search_name
9,32,SBX,MNUF,0.6733519813248497,0.03528503726501084,390681208.32,286103153.8515919,1628864.16,1368869.2491904306,0.7286381248083099,-1.2657882887290306e-05,0.0,0.055,MARKOV_MUT
9,33,SBX,MNUF,0.6731023367945066,0.03558972119189257,390660971.52,286121523.04903674,1628663.2,1369063.4802142372,0.728638579661075,4.5485276511936235e-07,0.01,0.045,MARKOV_MUT
9,34,SBX,MNUF,0.6731023367945066,0.03558972119189257,390660971.52,286121523.04903674,1628663.2,1369063.4802142372,0.728638579661075,0.0,0.0,0.09,MARKOV_MUT
9,35,SBX,MPOLY,0.6748262052943982,0.03565630704121443,401082096.64,284927590.5465023,1773314.72,1475337.3945903908,0.7291362658460206,0.0004976861849456116,0.0,0.06,MARKOV_MUT
9,36,NONE,MPOLY,0.6752103272431625,0.03421862188834068,404746542.08,289515964.23525506,1730675.36,1457939.4768601025,0.7291635932678528,2.7327421832201715e-05,0,0.01,MARKOV_MUT
9,37,SPC,MPOLY,0.6749002899553807,0.035085682428337095,407422008.32,291105307.5017888,1749354.4,1469452.088521705,0.7295054429150021,0.0003418496471492283,0.04,0.02,MARKOV_MUT
9,38,TPC,MPOLY,0.6760134013122725,0.035011404193079694,412236250.88,293469256.0450428,1804550.56,1485241.5424976526,0.7295944015307217,8.895861571966979e-05,0.03,0.005,MARKOV_MUT
9,39,NONE,MPOLY,0.6753889829150823,0.035254957292614714,406583578.88,287952204.0700276,1783278.24,1494243.3375690659,0.7296206478051657,2.624627444391958e-05,0,0.02,MARKOV_MUT
9,40,SPC,MPOLY,0.6746656287408399,0.03526720949602654,388965213.44,281866528.3927713,1809051.04,1500899.6635775084,0.7296789630674593,5.831526229360673e-05,0.02,0.035,MARKOV_MUT
9,41,SPC,MPOLY,0.669791769918639,0.03736761441410584,339062408.96,259763576.9053656,1635581.6,1463421.4238200018,0.7297422112720086,6.324820454928215e-05,0.0,0.005,MARKOV_MUT
9,42,SPC,MPOLY,0.671556301104161,0.03833141086449726,354088171.52,263119986.17132628,1746871.2,1501625.6862229279,0.7297986356263723,5.642435436370441e-05,0.02,0.0,MARKOV_MUT
9,43,TPC,MPOLY,0.6714290542378548,0.0388996760763157,358193315.84,263954957.83464834,1785726.88,1506403.400260218,0.7297935472230472,-5.088403325026469e-06,0.02,0.015,MARKOV_MUT
9,44,NONE,MPOLY,0.6709795759295603,0.03953049164013665,360516631.04,263952396.54718888,1787419.04,1511593.1754918846,0.7297875952081387,-5.952014908494618e-06,0,0.0,MARKOV_MUT
9,45,SPC,MPOLY,0.6682828835116069,0.03997869254656802,350594238.72,268900801.322704,1601500.32,1423396.1473763997,0.7298105294851768,2.2934277038033635e-05,0.02,0.01,MARKOV_MUT
9,46,TPC,MPOLY,0.6674092050351617,0.040719855669882316,339499626.24,253508582.708456,1603813.28,1428664.0266259247,0.7299030034893453,9.247400416856344e-05,0.02,0.025,MARKOV_MUT
9,47,UC,MPOLY,0.6731894746544208,0.03279325733932437,345743610.88,252785053.08091336,1634661.28,1407267.104964499,0.7299883882848568,8.538479551145617e-05,0.01,0.01,MARKOV_MUT
9,48,SBX,MPOLY,0.678152328108515,0.02663554709606532,351817776.64,247124288.02751017,1690725.28,1386464.6155969365,0.7301519503872657,0.00016356210240886515,0.0,0.06,MARKOV_MUT
9,49,SPC,MPOLY,0.6789323333936157,0.026383831054085975,357466644.48,249620311.15770027,1733275.04,1437491.4625165735,0.7319143306116432,0.00176238022437758,0.01,0.01,MARKOV_MUT
9,50,NONE,MPOLY,0.6796052779023714,0.026565728437996056,365647882.24,249225599.02869534,1797775.52,1441147.59289153,0.7319146058238041,2.752121608384783e-07,0,0.01,MARKOV_MUT
9,51,SPC,MPOLY,0.679939001294278,0.026703458801531472,364960020.48,246662222.0937151,1799654.56,1430456.7216578647,0.7319176859044192,3.0800806151143334e-06,0.02,0.015,MARKOV_MUT
9,52,TPC,MPOLY,0.6803544507777403,0.026268614466867755,364636625.92,239436141.36004806,1798689.44,1438618.7862453647,0.7319562787411593,3.859283674012559e-05,0.04,0.005,MARKOV_MUT
9,53,UC,MPOLY,0.6797494788078241,0.02689600663355964,358063628.8,239722104.17696142,1803201.44,1466549.116061241,0.7320018946915958,4.5615950436506125e-05,0.01,0.015,MARKOV_MUT
9,54,SBX,MPOLY,0.6805956910963777,0.02709855727455768,366312875.52,242077095.55548626,1891692.96,1513091.4129600625,0.73202961587884,2.7721187244145185e-05,0.0,0.06,MARKOV_MUT
9,55,SBX,MNUF,0.6805956910963777,0.02709855727455768,366312875.52,242077095.55548626,1891692.96,1513091.4129600625,0.7320277017577453,-1.9141210946260756e-06,0.0,0.05,MARKOV_MUT
9,56,SBX,MNUF,0.6805956910963777,0.02709855727455768,366312875.52,242077095.55548626,1891692.96,1513091.4129600625,0.7320277017577453,0.0,0.0,0.05,MARKOV_MUT
9,57,SBX,MPOLY,0.6818672843976888,0.02717233929059684,382742100.48,251530656.13975328,2009756.32,1642787.2245381684,0.7334932307234179,0.0014655289656725357,0.0,0.065,MARKOV_MUT
9,58,UC,MPOLY,0.6817563040493411,0.028646950886978904,388645378.56,261708921.02039352,2089161.12,1750839.0470230286,0.7337814442498171,0.00028821352639918363,0.03,0.015,MARKOV_MUT
9,59,SBX,MPOLY,0.6814962006142996,0.028577902643600425,383111232.0,259962921.71959773,2047684.0,1728167.3574305007,0.7338947115243327,0.00011326727451566043,0.0,0.065,MARKOV_MUT
9,60,TPC,MPOLY,0.6817861923468999,0.028587826374896312,385393569.28,266902195.2732288,1999110.56,1677379.425346146,0.7339119660336086,1.7254509275921315e-05,0.01,0.005,MARKOV_MUT
9,61,UC,MPOLY,0.6826301900216579,0.027831079917097216,400523210.24,278561626.11387956,2004811.68,1697108.2493561034,0.7372662704155315,0.003354304381922857,0.02,0.015,MARKOV_MUT
9,62,SBX,MPOLY,0.6812533027861547,0.028326511149710788,375114769.92,263401217.6676975,1907896.48,1668921.417852695,0.7373438959700769,7.762555454537967e-05,0.0,0.07,MARKOV_MUT
9,63,SPC,MPOLY,0.6824871114987555,0.027960903078886122,379147105.28,250812103.48448163,1976304.8,1730847.3394589128,0.7373814977434949,3.7601773418050044e-05,0.0,0.01,MARKOV_MUT
9,64,NONE,MPOLY,0.6834460996347157,0.027689335996586743,387010168.32,250193967.64139184,2000004.0,1718323.866618863,0.7373851757241396,3.677980644711809e-06,0,0.0,MARKOV_MUT
9,65,UC,MPOLY,0.6837467889375717,0.028316637881621202,401825889.28,268215286.49575168,2121359.52,1826443.4549925732,0.7373883011995253,3.125475385612475e-06,0.03,0.0,MARKOV_MUT
9,66,SBX,MPOLY,0.6840649402374455,0.028101082992435245,402464227.84,268152694.70525187,2142872.48,1827621.8431690317,0.7373924074304515,4.1062309262818175e-06,0.0,0.055,MARKOV_MUT
9,67,SPC,MPOLY,0.6853109421196261,0.0268057284097705,408253578.24,275602547.1155609,2167787.68,1812105.2733823324,0.7374314687874237,3.906135697218094e-05,0.0,0.01,MARKOV_MUT
9,68,UC,MPOLY,0.6856927085822418,0.026913121376528674,416090040.32,279979138.878063,2199673.76,1845687.1811260171,0.737450265576246,1.879678882232838e-05,0.03,0.005,MARKOV_MUT
9,69,SBX,MPOLY,0.6848147310634548,0.027524249052724856,406422315.52,266417256.41486055,2165884.32,1853923.961274415,0.7374628139598927,1.254838364661559e-05,0.0,0.065,MARKOV_MUT
9,70,UC,MPOLY,0.6850969322932247,0.027843302715839773,411348820.48,267009567.87839773,2208482.72,1876179.967718651,0.7374804203225575,1.760636266479043e-05,0.02,0.005,MARKOV_MUT
9,71,SBX,MPOLY,0.6851414928332517,0.02803726488338205,413362644.48,268098166.36743927,2234055.84,1887297.6659725027,0.7374766259554522,-3.794367105292018e-06,0.0,0.09,MARKOV_MUT
9,72,SPC,MPOLY,0.6845282007733242,0.02827147131680863,408098050.56,274307174.91461134,2229634.72,1909654.0801185858,0.7375082599796032,3.163402415107264e-05,0.0,0.005,MARKOV_MUT
9,73,UC,MPOLY,0.6848659237578424,0.02815573255384784,413232263.68,275309137.7163794,2233363.36,1905650.1422520326,0.7375074772469877,-7.827326155007697e-07,0.0,0.005,MARKOV_MUT
9,74,SBX,MPOLY,0.6849766177017456,0.028780404884408986,417455192.32,275378623.51909536,2263525.28,1912211.6427449235,0.7378175483791845,0.0003100711321967209,0.0,0.045,MARKOV_MUT
9,75,UC,MPOLY,0.6829596153040651,0.030719791378373683,402659627.52,271386022.1693992,2224206.24,1950965.4772206976,0.737823812078374,6.263699189545946e-06,0.02,0.005,MARKOV_MUT
9,76,SBX,MPOLY,0.682501611169958,0.03095161306373907,399216038.4,271057603.31166935,2208411.04,1957732.8052512272,0.7378303739504777,6.561872103683086e-06,0.0,0.035,MARKOV_MUT
9,77,SPC,MPOLY,0.6856631828638983,0.030625151291544923,438399631.36,291021341.2728446,2462770.08,2029088.3022930652,0.7382157691456435,0.000385395195165783,0.02,0.015,MARKOV_MUT
9,78,SPC,MPOLY,0.6857004078579871,0.03051589219765868,438499353.6,294042882.2835457,2467367.84,2036156.17282698,0.7382114086635317,-4.360482111720465e-06,0.01,0.0,MARKOV_MUT
9,79,UC,MPOLY,0.6855874398771132,0.030497849528524586,431144793.6,294002061.4579968,2480190.88,2031738.136755705,0.7381768224546582,-3.45862088735327e-05,0.01,0.0,MARKOV_MUT
9,80,SBX,MPOLY,0.6886354091929273,0.0290014125052152,463497259.52,310747071.12066567,2658560.16,2021257.1528247206,0.7381971485622564,2.0326107598167553e-05,0.01,0.07,MARKOV_MUT
9,81,SBX,MPOLY,0.6871205498356052,0.029956535599586446,457518520.32,310398247.65481395,2570505.12,2033483.7820889025,0.7381955130679941,-1.6354942622420765e-06,0.0,0.045,MARKOV_MUT
9,82,UC,MPOLY,0.6880979924897486,0.029646002000105687,464867048.96,301431050.4581853,2631099.04,2027922.4836376854,0.7382036325934838,8.119525489624912e-06,0.01,0.02,MARKOV_MUT
9,83,SBX,MPOLY,0.6884297947202468,0.029211244552808886,461075125.76,295629736.4192057,2609051.04,1979415.0330169455,0.7381976639557013,-5.968637782460817e-06,0.0,0.035,MARKOV_MUT
9,84,SPC,MPOLY,0.687210769913802,0.02995086075890436,456279278.08,306978666.8599772,2572865.44,1978820.5971610886,0.7382500289273369,5.236497163563225e-05,0.02,0.02,MARKOV_MUT
9,85,UC,MPOLY,0.6867739617245975,0.029965076235923427,449137817.6,301572227.0428656,2523581.6,2003554.6848171628,0.7382623759109975,1.2346983660593835e-05,0.01,0.01,MARKOV_MUT
9,86,SBX,MPOLY,0.6876375885330067,0.029827279395489497,467544668.16,316676283.55968547,2613761.44,2043267.1433349496,0.7393872298655904,0.0011248539545928304,0.0,0.045,MARKOV_MUT
9,87,SPC,MPOLY,0.6875020026988377,0.030051789308835706,469200512.0,322602555.8917748,2610994.08,2075565.8505614304,0.7396677089364954,0.00028047907090500424,0.04,0.005,MARKOV_MUT
9,88,UC,MPOLY,0.6870570045983709,0.030732154281489177,467971591.68,325430388.8466004,2638439.84,2128366.7282786327,0.7396820570436708,1.4348107175488067e-05,0.01,0.005,MARKOV_MUT
9,89,SBX,MPOLY,0.6876429819685117,0.031132403302619523,494687802.88,355819605.977502,2746711.2,2189020.800914527,0.7396614688533468,-2.058819032402237e-05,0.0,0.09,MARKOV_MUT
9,90,SBX,MNUF,0.6880079986208015,0.03124110987234373,499466426.88,355507676.64658666,2823457.44,2211507.8289078716,0.7396510901678783,-1.0378685468492854e-05,0.01,0.065,MARKOV_MUT
9,91,SBX,MPOLY,0.6884377450647671,0.030893215927598063,500490150.4,354668186.15062964,2822740.64,2183157.337293286,0.7395552139879047,-9.587617997364184e-05,0.0,0.075,MARKOV_MUT
9,92,NONE,MPOLY,0.6889537253379305,0.03129230573359916,526365918.72,369496529.4696132,2905886.88,2212492.4425069634,0.739551646376583,-3.5676113216975835e-06,0,0.0,MARKOV_MUT
9,93,SPC,MPOLY,0.6897240631258329,0.030790496429419997,530497251.84,370000138.9704437,2956966.56,2231957.802321363,0.7395914391459792,3.979276939625187e-05,0.01,0.0,MARKOV_MUT
9,94,UC,MPOLY,0.6890230292126985,0.03105361862510217,529771112.96,378551061.1968991,2879146.4,2228547.2867222545,0.7396926301698786,0.00010119102389938295,0.01,0.0,MARKOV_MUT
9,95,SBX,MPOLY,0.6889068301859349,0.03177454751826843,532919173.12,376604854.10065067,2914892.96,2198914.1597245582,0.7396367974838606,-5.583268601805358e-05,0.0,0.065,MARKOV_MUT
9,96,TPC,MPOLY,0.6885403412026164,0.03176770015949062,511969121.28,355244081.35317403,2897752.48,2225871.010577731,0.7398381044364206,0.00020130695256004305,0.02,0.005,MARKOV_MUT
9,97,UC,MPOLY,0.6899641816393307,0.030938235913717412,512045580.8,343793938.56404054,2936202.4,2234067.971790295,0.7409760355822893,0.001137931145868687,0.01,0.005,MARKOV_MUT
9,98,SBX,MPOLY,0.6904481985178137,0.030210371351982155,512918174.72,349410780.03388095,2945870.24,2225615.71790685,0.7409778653838924,1.8298016031259579e-06,0.0,0.07,MARKOV_MUT
9,99,SPC,MPOLY,0.6897892215430663,0.030804407455519284,508700300.8,352269361.4958453,2882169.76,2188548.8436810602,0.7410133049118152,3.543952792273153e-05,0.02,0.015,MARKOV_MUT
9,100,SPC,MPOLY,0.6903128900169938,0.03031487068257348,511007377.92,349263705.59422797,2872693.92,2151319.160550381,0.7410101189315101,-3.185980305020486e-06,0.0,0.015,MARKOV_MUT
10,1,SBX,MNUF,0.6559660033052148,0.025804839410137743,1372328130.56,1098904611.9215302,2925775.52,1676011.485975084,0.686661529981668,0,0.15,0.17,MARKOV_MUT
10,2,SBX,MNUF,0.6601372735238061,0.023902152590936983,1248920448.0,1191695831.1631274,2881952.16,1679205.1783712357,0.697503588522606,0.010842058540938004,0.03,0.05,MARKOV_MUT
10,3,SBX,MNUF,0.6562876416674639,0.026817034176724985,1051886232.32,1158958433.5391903,2555166.88,1769842.3389230196,0.7043241793222929,0.0068205907996868875,0.03,0.04,MARKOV_MUT
10,4,SBX,MNUF,0.655541330343358,0.027290568470942786,948710487.04,1137255744.0373216,2388833.44,1754533.8094572262,0.707311522381773,0.0029873430594801187,0.04,0.08,MARKOV_MUT
10,5,SBX,MPOLY,0.653481780214836,0.031865920089567436,923549957.12,1360131498.0018415,2110903.2,2011744.9194163359,0.7112536014642672,0.003942079082494221,0.04,0.1,MARKOV_MUT
10,6,SBX,MNUF,0.656030333399104,0.028855997401518996,945979669.76,1366021325.2034588,2109455.52,2014607.3090085848,0.7120645287329878,0.0008109272687205626,0.02,0.05,MARKOV_MUT
10,7,SBX,MNUF,0.6573450333766485,0.02804753125729291,962176275.2,1377042163.479697,2131751.84,2011004.129400031,0.7120645287329878,0.0,0.03,0.06,MARKOV_MUT
10,8,SBX,MPOLY,0.6609583516375082,0.028521843989458312,868369157.12,1219794615.0348463,2133909.92,1966874.3126201418,0.712853573995883,0.0007890452628952493,0.03,0.11,MARKOV_MUT
10,9,UC,MPOLY,0.6621998164531141,0.028458241777617348,686045167.36,1011675275.4178433,1957504.16,1897244.7233625439,0.7153521805346263,0.002498606538743342,0.08,0.035,MARKOV_MUT
10,10,SBX,MPOLY,0.6587776538939971,0.033604022493878075,747127031.04,1248723825.3755524,1875518.88,2128659.5837786803,0.7164204374872377,0.0010682569526113683,0.02,0.11,MARKOV_MUT
10,11,UC,MPOLY,0.6605758907207604,0.028584618658649818,619913980.16,1033788489.202827,1649793.44,1925041.3457000249,0.7188035361319565,0.0023830986447187508,0.07,0.045,MARKOV_MUT
10,12,SBX,MPOLY,0.6600050657531056,0.03237299758984518,635299683.84,1060823469.1060618,1673267.36,2035913.8292930753,0.7189527241795841,0.00014918804762764637,0.02,0.11,MARKOV_MUT
10,13,NONE,MPOLY,0.659460140715966,0.031140615130130698,570881699.84,869134307.5317476,1597458.08,2001543.834041431,0.7193296950316577,0.00037697085207355485,0,0.04,MARKOV_MUT
10,14,UC,MPOLY,0.6590753655195474,0.03451870611803255,594224263.68,881296470.017134,1682261.92,2109948.668681282,0.7213978552049285,0.0020681601732708277,0.1,0.075,MARKOV_MUT
10,15,SBX,MPOLY,0.6593269498360413,0.03330654670613715,500856733.44,784089322.3915689,1443108.0,1748852.8744665515,0.7216697588179914,0.0002719036130629515,0.02,0.065,MARKOV_MUT
10,16,SBX,MPOLY,0.6570358270548331,0.03570446780439968,521684805.12,928626078.135033,1544629.92,1947690.648115185,0.7217324426874561,6.268386946461924e-05,0.01,0.08,MARKOV_MUT
10,17,TPC,MPOLY,0.6620669275016832,0.030378950032020523,527668898.56,928787637.8467691,1515367.84,1932485.4724282434,0.7227132268763808,0.000980784188924777,0.08,0.025,MARKOV_MUT
10,18,NONE,MPOLY,0.6590699505727072,0.030261510142992457,490904055.04,929580999.7786015,1397732.0,1930313.7347826546,0.7227460937653272,3.286688894632572e-05,0,0.01,MARKOV_MUT
10,19,UC,MPOLY,0.663463319611066,0.03196056422751692,550992812.8,942691235.8399676,1558492.32,1989791.1316554348,0.7229002379175837,0.00015414415225656342,0.14,0.02,MARKOV_MUT
10,20,SBX,MNUF,0.6623777755784654,0.03178186054550221,540657982.72,944007265.4214468,1549730.72,1991931.443212472,0.7229002379175837,0.0,0.01,0.07,MARKOV_MUT
10,21,SBX,MNUF,0.6632222611846085,0.030916090792616494,540755855.36,943880259.662656,1567170.72,1988777.636688014,0.7229002379175837,0.0,0.01,0.095,MARKOV_MUT
10,22,SBX,MNUF,0.6632077985889465,0.03093251813406426,539805181.44,944186325.6572068,1560069.28,1989942.196724548,0.7229002379175837,0.0,0.0,0.08,MARKOV_MUT
10,23,SBX,MNUF,0.6623225082915204,0.032431785856767766,536721957.12,943378866.7061237,1529932.96,1950281.4550308276,0.7229184532141928,1.821529660905874e-05,0.01,0.04,MARKOV_MUT
10,24,SBX,MNUF,0.6622095365751146,0.032438590572981686,535339050.24,943770889.9258602,1521364.64,1952428.3741812583,0.7229184532141928,0.0,0.0,0.08,MARKOV_MUT
10,25,SBX,MNUF,0.6622295303330162,0.03244064354062801,535886347.52,943626677.2564719,1516230.56,1951849.636247671,0.7229184532141928,0.0,0.01,0.07,MARKOV_MUT
