State,Stationary_Probability
SPC_NONE,0.262626
TPC_NONE,0.151515
UC_NONE,0.151515
UC_MPOLY,0.101010
SPC_MPOLY,0.090909
TPC_MPOLY,0.090909
SBX_MPOLY,0.060606
NONE_MNUF,0.020202
TPC_MNUF,0.020202
SBX_MNUF,0.020202
SPC_MNUF,0.010101
NONE_MPOLY,0.010101
UC_MNUF,0.010101
SBX_NONE,0.000000
