State,Stationary_Probability
SPC_NONE,0.183930
SPC_MPOLY,0.152447
UC_NONE,0.151951
TPC_NONE,0.149621
TPC_MPOLY,0.129924
UC_MPOLY,0.112496
SBX_MPOLY,0.030127
NONE_MPOLY,0.029973
SPC_MNUF,0.020355
UC_MNUF,0.020121
SBX_MNUF,0.009528
TPC_MNUF,0.009528
NONE_MNUF,0.000000
SBX_NONE,0.000000
