Operator,Count
SPC_MPOLY,13
UC_MNUF,8
TPC_MNUF,15
TPC_NONE,14
SPC_MNUF,17
SPC_NONE,15
UC_NONE,6
TPC_MPOLY,10
UC_MPOLY,2
