Operator,Count
SPC_MPOLY,548
SPC_MNUF,512
SPC_NONE,427
TPC_MNUF,411
TPC_MPOLY,398
TPC_NONE,329
UC_NONE,130
UC_MNUF,129
UC_MPOLY,116
