State,Stationary_Probability
SBX_MPOLY,0.686624
SBX_MNUF,0.212945
NONE_MPOLY,0.051133
UC_MPOLY,0.030636
SPC_MPOLY,0.010140
TPC_MPOLY,0.008522
NONE_MNUF,0.000000
SPC_MNUF,0.000000
TPC_MNUF,0.000000
UC_MNUF,0.000000
