Operator,Count
SPC_MPOLY,505
SPC_MNUF,439
TPC_MPOLY,413
SPC_NONE,399
TPC_MNUF,381
TPC_NONE,335
UC_MPOLY,188
UC_NONE,170
UC_MNUF,169
SBX_MPOLY,1
