GO_Name,Mean_Stationary_Probability
SBX_MPOLY,0.522793
SBX_MNUF,0.432440
TPC_MPOLY,0.002548
NONE_MNUF,0.000000
NONE_MPOLY,0.004478
SPC_MNUF,0.000000
SPC_MPOLY,0.001694
TPC_MNUF,0.000000
UC_MNUF,0.000000
UC_MPOLY,0.002714
