Operator,Count
SBX_NONE,738
TPC_MNUF,342
SBX_MNUF,324
SPC_MNUF,316
UC_MNUF,316
NONE_MNUF,193
SBX_MPOLY,172
SPC_MPOLY,145
TPC_MPOLY,129
NONE_MPOLY,126
UC_MPOLY,116
TPC_NONE,30
SPC_NONE,29
UC_NONE,24
