Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,UC,NONE,0.6598713235305504,0.020211727211640138,1498531325.44,1105608242.0571113,2945072.8,1502650.283902412,0.6734836105461135,0,0.24,0,7.683838383838384,GREEDY_GD,['NONE_MNUF'],{'NONE_MNUF': 1}
1,2,UC,NONE,0.6634235384176366,0.021955000316835817,1378729428.48,1304756528.1128352,2645623.2,1540347.2819871232,0.688747173443348,0.015263562897234517,0.12,0,7.360808080808081,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF']","{'NONE_MNUF': 1, 'SPC_MNUF': 1}"
1,3,UC,NONE,0.6605069273097754,0.02306596269181294,1081200885.76,1170915665.0840077,2232491.68,1401609.385445252,0.6950567328759668,0.006309559432618794,0.07,0,7.11030303030303,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 1}"
1,4,UC,NONE,0.6668540516290139,0.025368564877222784,1006873717.76,1007387128.7679923,2269484.96,1503098.8899382092,0.6999496926477884,0.004892959771821581,0.15,0,6.952727272727273,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2}"
1,5,UC,NONE,0.6725580481440109,0.024565484565723127,934654449.92,918704728.8410873,2308320.16,1538060.3857242963,0.7044058728805962,0.004456180232807805,0.15,0,6.671717171717172,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'TPC_MNUF']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2, 'TPC_MNUF': 1}"
1,6,UC,NONE,0.679175679783511,0.024121586556265093,972615948.8,837937278.4965137,2375148.96,1609235.5583926295,0.7064966661303345,0.0020907932497382653,0.09,0,6.5236363636363635,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'TPC_MNUF', 'SBX_MPOLY']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2, 'TPC_MNUF': 1, 'SBX_MPOLY': 1}"
1,7,UC,NONE,0.6767297294371514,0.018728812304771175,630511882.24,514592062.5170804,1644738.72,879643.6475505983,0.7091158499911603,0.0026191838608258244,0.1,0,6.316161616161616,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'TPC_MNUF', 'SBX_MPOLY', 'UC_MNUF']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2, 'TPC_MNUF': 1, 'SBX_MPOLY': 1, 'UC_MNUF': 1}"
1,8,UC,NONE,0.6839287906900223,0.016818350791960267,691766348.8,544766889.7591779,1916573.6,1010002.7717867708,0.70995476596091,0.0008389159697497206,0.04,0,6.10020202020202,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'TPC_MNUF', 'SBX_MPOLY', 'UC_MNUF', 'UC_MPOLY']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2, 'TPC_MNUF': 1, 'SBX_MPOLY': 1, 'UC_MNUF': 1, 'UC_MPOLY': 1}"
1,9,UC,NONE,0.679115206030222,0.018087567702965927,583994618.88,497802181.7015633,1697301.92,1017637.4508058919,0.7151589821480433,0.005204216187133293,0.09,0,5.963232323232323,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'TPC_MNUF', 'SBX_MPOLY', 'UC_MNUF', 'UC_MPOLY', 'SPC_MPOLY']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2, 'TPC_MNUF': 1, 'SBX_MPOLY': 1, 'UC_MNUF': 1, 'UC_MPOLY': 1, 'SPC_MPOLY': 1}"
1,10,UC,NONE,0.6790914800858756,0.019392080358894465,531625364.48,423708950.4918259,1539818.4,992157.6341542504,0.7156178785496377,0.0004588964015943553,0.05,0,5.647272727272727,GREEDY_GD,"['NONE_MNUF', 'SPC_MNUF', 'SBX_MNUF', 'SBX_MNUF', 'TPC_MNUF', 'SBX_MPOLY', 'UC_MNUF', 'UC_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY']","{'NONE_MNUF': 1, 'SPC_MNUF': 1, 'SBX_MNUF': 2, 'TPC_MNUF': 1, 'SBX_MPOLY': 2, 'UC_MNUF': 1, 'UC_MPOLY': 1, 'SPC_MPOLY': 1}"
