ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
BTXR,2,2,1,False,False,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.74119997,0.764514089,105639918,18.43277335,405290,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JMLM,2,2,1,False,False,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.699100018,0.891093373,1004515806,34.17037487,1835690,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
BTXR-JMLM(1),2,2,1,True,False,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.605700016,1.429911375,854231710,35.96839523,9217738,BTXR,JMLM,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",NONE,6,3,-1,0,0,False
BTXR-JMLM(2),2,2,1,True,False,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 1, 1, 2, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.717499971,0.899980247,162804190,18.97613406,1195914,BTXR,JMLM,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",NONE,2,8,-1,0,0,False
LGBP,2,2,1,False,False,"[1, 2, 1, 2, -1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.693499982,0.912320971,201061342,20.66032672,3548650,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
BTXR,2,2,1,False,False,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.74119997,0.764514089,105639918,18.43277335,405290,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
LGBP-BTXR(1),2,2,1,True,False,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.716300011,0.849575281,189391134,20.77186966,1254986,LGBP,BTXR,"[1, 2, 1, 2, -1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]",NONE,8,3,-1,0,0,False
LGBP-BTXR(2),2,2,1,True,False,"[1, 1, 1, 2, -1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.712199986,0.838495433,148662078,17.64814663,1739466,LGBP,BTXR,"[1, 2, 1, 2, -1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]",NONE,3,8,-1,0,0,False
QUVF,2,2,1,False,False,"[1, 2, 0, 2, -1, 0, 1, 2, 0, 1, 0, 0, 1, 3, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.740199983,0.792440832,70632926,17.80514526,1082666,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JMLM,2,2,1,False,False,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.699100018,0.891093373,1004515806,34.17037487,1835690,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
