State,Stationary_Probability
UC_NONE,0.318670
TPC_NONE,0.274466
SPC_NONE,0.252310
SBX_MPOLY,0.035881
TPC_MNUF,0.030928
SBX_MNUF,0.020836
TPC_MPOLY,0.020559
SBX_NONE,0.010556
SPC_MPOLY,0.010280
UC_MPOLY,0.010280
SPC_MNUF,0.010092
NONE_MPOLY,0.005140
NONE_MNUF,0.000000
UC_MNUF,0.000000
