Operator,Count
UC_MPOLY,4
SPC_MPOLY,24
TPC_MNUF,7
TPC_MPOLY,14
SPC_NONE,19
SPC_MNUF,18
UC_MNUF,2
TPC_NONE,9
UC_NONE,3
