Operator,Count
TPC_MPOLY,15
SPC_MPOLY,19
TPC_MNUF,12
SPC_MNUF,12
UC_NONE,5
SPC_NONE,14
TPC_NONE,13
UC_MNUF,7
UC_MPOLY,3
