Operator,Count
SPC_MPOLY,24
SPC_MNUF,8
TPC_MNUF,11
TPC_NONE,11
TPC_MPOLY,15
UC_MNUF,6
SPC_NONE,17
UC_MPOLY,4
UC_NONE,4
