Operator,Count
SPC_MPOLY,15
SPC_NONE,7
SPC_MNUF,15
TPC_MPOLY,16
TPC_MNUF,10
UC_MPOLY,10
TPC_NONE,13
UC_MNUF,8
UC_NONE,6
