Operator,Count
UC_MPOLY,5
SPC_NONE,8
UC_MNUF,6
TPC_MPOLY,12
SPC_MPOLY,18
TPC_MNUF,21
SPC_MNUF,6
TPC_NONE,15
UC_NONE,9
