Operator,Count
TPC_MPOLY,9
SPC_MNUF,18
TPC_NONE,12
UC_MNUF,7
SPC_NONE,15
SPC_MPOLY,27
UC_MPOLY,4
UC_NONE,5
TPC_MNUF,3
