Operator,Count
NONE_MNUF,579
SBX_MNUF,490
SPC_MNUF,443
TPC_MNUF,441
UC_MNUF,439
SBX_NONE,297
NONE_MPOLY,81
SBX_MPOLY,63
TPC_MPOLY,46
SPC_MPOLY,45
UC_MPOLY,39
SPC_NONE,13
UC_NONE,13
TPC_NONE,11
