Execution,HD_P1_mean,HD_P2_mean,HD_P1_std,HD_P2_std,HD_BM_mean,HD_BM_std,succ_crossover,succ_mutation
1,4.94,4.6,2.91659572314109,2.498979383505129,1.3888888888888888,1.1882548908102972,2.5,8.222222222222221
2,4.48,4.34,2.764497961582146,2.6311322929220307,1.2264150943396226,0.9123408066397595,1.6666666666666667,6.888888888888889
3,5.1,5.14,3.202358824494271,3.123381213377841,1.34,1.0022423838165933,1.3888888888888888,6.555555555555555
Mean,4.840000000000001,4.6933333333333325,,,1.3184346610761706,,1.8518518518518519,7.222222222222221
Std,0.22759613353482064,0.28855964143772195,,,0.05894162943533214,,0.40887781788554844,0.6236095644623233
