State,Stationary_Probability
SPC_MPOLY,0.295765
SPC_MNUF,0.138624
TPC_MNUF,0.110134
TPC_MPOLY,0.090816
TPC_NONE,0.071503
UC_MPOLY,0.061499
SBX_MPOLY,0.059200
SPC_NONE,0.052192
SBX_MNUF,0.050476
UC_MNUF,0.040261
SBX_NONE,0.029530
UC_NONE,0.000000
