State,Stationary_Probability
SPC_MPOLY,0.334620
SBX_NONE,0.103469
SPC_MNUF,0.101766
SBX_MNUF,0.092141
SBX_MPOLY,0.072808
TPC_MPOLY,0.060823
UC_MPOLY,0.059109
TPC_MNUF,0.048135
TPC_NONE,0.047124
SPC_NONE,0.038397
UC_NONE,0.031152
UC_MNUF,0.010457
