State,Stationary_Probability
SPC_MPOLY,0.272608
SPC_NONE,0.130166
SPC_MNUF,0.118129
TPC_MPOLY,0.110086
TPC_MNUF,0.101937
UC_MNUF,0.061847
TPC_NONE,0.061006
UC_MPOLY,0.042593
UC_NONE,0.040134
SBX_MNUF,0.031456
SBX_NONE,0.020193
SBX_MPOLY,0.009844
