State,Stationary_Probability
SPC_MPOLY,0.200305
SPC_MNUF,0.199737
SPC_NONE,0.161312
TPC_MNUF,0.094393
TPC_NONE,0.093395
TPC_MPOLY,0.058898
UC_MNUF,0.052577
UC_MPOLY,0.050484
UC_NONE,0.030320
SBX_NONE,0.029542
SBX_MNUF,0.019527
SBX_MPOLY,0.009511
