State,Stationary_Probability
SPC_MPOLY,0.181413
SPC_MNUF,0.181155
SPC_NONE,0.142708
TPC_MNUF,0.119058
TPC_MPOLY,0.110938
UC_MPOLY,0.081167
TPC_NONE,0.080435
UC_NONE,0.051106
UC_MNUF,0.042098
SBX_MNUF,0.009921
SBX_MPOLY,0.000000
SBX_NONE,0.000000
