State,Stationary_Probability
SPC_MNUF,0.190296
SPC_MPOLY,0.183709
TPC_MPOLY,0.121736
SBX_MNUF,0.093274
TPC_MNUF,0.087426
UC_MPOLY,0.070218
SBX_NONE,0.063513
SPC_NONE,0.049015
SBX_MPOLY,0.041550
UC_MNUF,0.041458
TPC_NONE,0.039313
UC_NONE,0.018491
