State,Stationary_Probability
SPC_MPOLY,0.219830
SPC_NONE,0.170523
SPC_MNUF,0.123594
TPC_MPOLY,0.103241
TPC_NONE,0.079678
TPC_MNUF,0.070570
UC_MNUF,0.063420
UC_NONE,0.060306
UC_MPOLY,0.059457
SBX_MPOLY,0.039822
SBX_NONE,0.009558
SBX_MNUF,0.000000
