Operator,Count
NONE_MNUF,1
UC_MNUF,2
TPC_MNUF,1
SPC_MNUF,2
SBX_MPOLY,29
UC_MPOLY,22
TPC_MPOLY,19
SPC_MPOLY,22
NONE_MPOLY,1
SBX_MNUF,1
