Operator,Count
NONE_MNUF,2
SBX_MNUF,6
TPC_MNUF,3
NONE_MPOLY,4
SPC_MNUF,3
UC_MPOLY,17
SPC_MPOLY,19
SBX_MPOLY,32
TPC_MPOLY,13
UC_MNUF,1
