Operator,Count
NONE_MNUF,2
TPC_MNUF,8
SPC_MNUF,10
UC_MNUF,4
TPC_MPOLY,13
SPC_MPOLY,8
NONE_MPOLY,2
SBX_MPOLY,36
UC_MPOLY,8
SBX_MNUF,9
